cliente,produto,preco,categoria,quantidade,data,cidade,Faturamento
7846,carregador,100.0,Smartphones e Acessórios,3,02/10/2024,Rio de Janeiro,300.0
9531,smartphone,2000.0,Smartphones e Acessórios,2,02/10/2024,Florianópolis,4000.0
420,smartwatch,1000.0,Smartphones e Acessórios,1,02/10/2024,Balneário Camboriú,1000.0
6219,monitor,1500.0,Informática e Periféricos,1,02/10/2024,Santos,1500.0
5152,fone de ouvido,200.0,Smartphones e Acessórios,2,02/10/2024,São Paulo,400.0
5164,geladeira,5000.0,Eletrodomésticos,3,02/10/2024,São Paulo,15000.0
6465,chromecast,200.0,"TV, Áudio e Vídeo",2,02/10/2024,Porto Alegre,400.0
1910,notebook,4000.0,Informática e Periféricos,4,02/10/2024,São Paulo,16000.0
2200,fone de ouvido,200.0,Smartphones e Acessórios,5,02/10/2024,Rio de Janeiro,1000.0
1685,monitor,1500.0,Informática e Periféricos,1,02/09/2025,Rio de Janeiro,1500.0
2886,ar-condicionado,2500.0,Eletrodomésticos,2,02/09/2025,Balneário Camboriú,5000.0
9789,fone de ouvido,200.0,Smartphones e Acessórios,1,02/09/2025,São Paulo,200.0
1572,fogao,1500.0,Eletrodomésticos,3,02/09/2025,Belo Horizonte,4500.0
1922,carregador,100.0,Smartphones e Acessórios,3,02/09/2025,Rio de Janeiro,300.0
3294,carregador,100.0,Smartphones e Acessórios,5,02/09/2025,Campinas,500.0
5582,fogao,1500.0,Eletrodomésticos,4,02/09/2025,Florianópolis,6000.0
8437,smart tv,4000.0,"TV, Áudio e Vídeo",3,02/09/2025,Balneário Camboriú,12000.0
4529,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/09/2024,Joinville,3000.0
6763,soundbar,1000.0,"TV, Áudio e Vídeo",4,02/09/2024,Florianópolis,4000.0
9869,smartwatch,1000.0,Smartphones e Acessórios,3,02/09/2024,Campinas,3000.0
2656,monitor,1500.0,Informática e Periféricos,2,02/09/2024,Rio de Janeiro,3000.0
2210,soundbar,1000.0,"TV, Áudio e Vídeo",2,02/09/2024,Campinas,2000.0
5774,mouse,100.0,Informática e Periféricos,1,02/09/2024,Belo Horizonte,100.0
9121,geladeira,5000.0,Eletrodomésticos,3,02/08/2025,São Paulo,15000.0
8646,ar-condicionado,2500.0,Eletrodomésticos,1,02/08/2025,Florianópolis,2500.0
2737,fone de ouvido,200.0,Smartphones e Acessórios,3,02/08/2025,Rio de Janeiro,600.0
1602,notebook,4000.0,Informática e Periféricos,1,02/08/2025,Porto Alegre,4000.0
4959,smartphone,2000.0,Smartphones e Acessórios,3,02/08/2025,São Paulo,6000.0
6450,fone de ouvido,200.0,Smartphones e Acessórios,4,02/08/2025,Joinville,800.0
7316,smartphone,2000.0,Smartphones e Acessórios,5,02/08/2025,Curitiba,10000.0
8565,smartphone,2000.0,Smartphones e Acessórios,1,02/08/2025,Florianópolis,2000.0
7739,smart tv,4000.0,"TV, Áudio e Vídeo",3,02/08/2025,Rio de Janeiro,12000.0
5174,monitor,1500.0,Informática e Periféricos,2,02/08/2025,Belo Horizonte,3000.0
6517,fogao,1500.0,Eletrodomésticos,3,02/08/2025,Porto Alegre,4500.0
5050,carregador,100.0,Smartphones e Acessórios,1,02/08/2024,Florianópolis,100.0
5283,carregador,100.0,Smartphones e Acessórios,4,02/08/2024,Curitiba,400.0
5500,notebook,4000.0,Informática e Periféricos,2,02/08/2024,Joinville,8000.0
480,ar-condicionado,2500.0,Eletrodomésticos,3,02/08/2024,Curitiba,7500.0
4638,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/08/2024,Porto Alegre,1000.0
8385,geladeira,5000.0,Eletrodomésticos,1,02/08/2024,Belo Horizonte,5000.0
2976,notebook,4000.0,Informática e Periféricos,1,02/08/2024,Rio de Janeiro,4000.0
7623,fone de ouvido,200.0,Smartphones e Acessórios,4,02/08/2024,Belo Horizonte,800.0
8885,fone de ouvido,200.0,Smartphones e Acessórios,4,02/08/2024,Balneário Camboriú,800.0
6379,ar-condicionado,2500.0,Eletrodomésticos,3,02/08/2024,Joinville,7500.0
3235,fone de ouvido,200.0,Smartphones e Acessórios,1,02/08/2024,Porto Alegre,200.0
9739,fone de ouvido,200.0,Smartphones e Acessórios,4,02/08/2024,Belo Horizonte,800.0
163,fogao,1500.0,Eletrodomésticos,4,02/08/2024,Joinville,6000.0
7466,smartwatch,1000.0,Smartphones e Acessórios,4,02/07/2025,Campinas,4000.0
562,fogao,1500.0,Eletrodomésticos,3,02/07/2025,Rio de Janeiro,4500.0
779,fone de ouvido,200.0,Smartphones e Acessórios,4,02/07/2025,Florianópolis,800.0
1372,carregador,100.0,Smartphones e Acessórios,3,02/07/2025,Belo Horizonte,300.0
279,carregador,100.0,Smartphones e Acessórios,2,02/07/2025,Balneário Camboriú,200.0
3993,soundbar,1000.0,"TV, Áudio e Vídeo",2,02/07/2025,Santos,2000.0
6821,notebook,4000.0,Informática e Periféricos,4,02/07/2025,Porto Alegre,16000.0
8128,notebook,4000.0,Informática e Periféricos,2,02/07/2025,Belo Horizonte,8000.0
9172,mouse,100.0,Informática e Periféricos,3,02/07/2025,Balneário Camboriú,300.0
6865,notebook,4000.0,Informática e Periféricos,5,02/07/2025,Santos,20000.0
6871,notebook,4000.0,Informática e Periféricos,4,02/07/2025,Curitiba,16000.0
2396,smart tv,4000.0,"TV, Áudio e Vídeo",1,02/07/2025,Santos,4000.0
9428,mouse,100.0,Informática e Periféricos,4,02/07/2025,Florianópolis,400.0
3344,ar-condicionado,2500.0,Eletrodomésticos,4,02/07/2024,Porto Alegre,10000.0
3958,fogao,1500.0,Eletrodomésticos,5,02/07/2024,Curitiba,7500.0
2657,chromecast,200.0,"TV, Áudio e Vídeo",4,02/07/2024,Santos,800.0
4452,ar-condicionado,2500.0,Eletrodomésticos,4,02/07/2024,Santos,10000.0
2989,soundbar,1000.0,"TV, Áudio e Vídeo",2,02/07/2024,Florianópolis,2000.0
7634,geladeira,5000.0,Eletrodomésticos,3,02/07/2024,Florianópolis,15000.0
2056,soundbar,1000.0,"TV, Áudio e Vídeo",4,02/07/2024,Balneário Camboriú,4000.0
6094,smartphone,2000.0,Smartphones e Acessórios,5,02/06/2025,Belo Horizonte,10000.0
5338,fone de ouvido,200.0,Smartphones e Acessórios,2,02/06/2025,Santos,400.0
76,smartwatch,1000.0,Smartphones e Acessórios,3,02/06/2025,Porto Alegre,3000.0
1281,smartphone,2000.0,Smartphones e Acessórios,3,02/06/2025,Campinas,6000.0
4025,smart tv,4000.0,"TV, Áudio e Vídeo",5,02/06/2025,Florianópolis,20000.0
6012,fogao,1500.0,Eletrodomésticos,4,02/06/2025,Florianópolis,6000.0
2342,smartwatch,1000.0,Smartphones e Acessórios,3,02/06/2025,São Paulo,3000.0
9256,smartphone,2000.0,Smartphones e Acessórios,3,02/06/2025,Campinas,6000.0
9126,ar-condicionado,2500.0,Eletrodomésticos,4,02/06/2025,Curitiba,10000.0
3677,carregador,100.0,Smartphones e Acessórios,3,02/06/2025,Rio de Janeiro,300.0
1911,smartphone,2000.0,Smartphones e Acessórios,1,02/06/2025,Campinas,2000.0
8994,geladeira,5000.0,Eletrodomésticos,3,02/06/2025,Joinville,15000.0
5953,geladeira,5000.0,Eletrodomésticos,1,02/06/2025,São Paulo,5000.0
691,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/06/2025,Santos,1000.0
6224,ar-condicionado,2500.0,Eletrodomésticos,1,02/06/2024,Santos,2500.0
373,monitor,1500.0,Informática e Periféricos,3,02/06/2024,Curitiba,4500.0
9047,smart tv,4000.0,"TV, Áudio e Vídeo",2,02/06/2024,Curitiba,8000.0
9045,fogao,1500.0,Eletrodomésticos,3,02/06/2024,Balneário Camboriú,4500.0
4725,notebook,4000.0,Informática e Periféricos,4,02/06/2024,Porto Alegre,16000.0
6486,chromecast,200.0,"TV, Áudio e Vídeo",5,02/06/2024,Balneário Camboriú,1000.0
6900,smartphone,2000.0,Smartphones e Acessórios,5,02/06/2024,Florianópolis,10000.0
8225,mouse,100.0,Informática e Periféricos,2,02/06/2024,Balneário Camboriú,200.0
1152,chromecast,200.0,"TV, Áudio e Vídeo",4,02/06/2024,Florianópolis,800.0
9316,smartphone,2000.0,Smartphones e Acessórios,5,02/06/2024,Balneário Camboriú,10000.0
9449,mouse,100.0,Informática e Periféricos,4,02/06/2024,Florianópolis,400.0
9251,smart tv,4000.0,"TV, Áudio e Vídeo",3,02/06/2024,Florianópolis,12000.0
5042,fone de ouvido,200.0,Smartphones e Acessórios,1,02/06/2024,Rio de Janeiro,200.0
5132,carregador,100.0,Smartphones e Acessórios,3,02/05/2025,Balneário Camboriú,300.0
3060,soundbar,1000.0,"TV, Áudio e Vídeo",5,02/05/2025,Florianópolis,5000.0
1496,smart tv,4000.0,"TV, Áudio e Vídeo",4,02/05/2025,Rio de Janeiro,16000.0
5753,smart tv,4000.0,"TV, Áudio e Vídeo",2,02/05/2025,Joinville,8000.0
7319,ar-condicionado,2500.0,Eletrodomésticos,3,02/05/2025,Joinville,7500.0
7646,soundbar,1000.0,"TV, Áudio e Vídeo",5,02/05/2025,Balneário Camboriú,5000.0
5511,smartwatch,1000.0,Smartphones e Acessórios,4,02/05/2025,Balneário Camboriú,4000.0
1389,fone de ouvido,200.0,Smartphones e Acessórios,1,02/05/2025,Santos,200.0
2897,mouse,100.0,Informática e Periféricos,5,02/05/2025,Campinas,500.0
5688,smartphone,2000.0,Smartphones e Acessórios,1,02/05/2024,Santos,2000.0
6705,geladeira,5000.0,Eletrodomésticos,3,02/05/2024,São Paulo,15000.0
2108,fogao,1500.0,Eletrodomésticos,3,02/05/2024,Porto Alegre,4500.0
4613,smart tv,4000.0,"TV, Áudio e Vídeo",4,02/05/2024,São Paulo,16000.0
298,chromecast,200.0,"TV, Áudio e Vídeo",2,02/05/2024,Belo Horizonte,400.0
793,smartphone,2000.0,Smartphones e Acessórios,1,02/05/2024,Joinville,2000.0
4368,geladeira,5000.0,Eletrodomésticos,5,02/05/2024,Balneário Camboriú,25000.0
2882,ar-condicionado,2500.0,Eletrodomésticos,5,02/05/2024,Rio de Janeiro,12500.0
7739,mouse,100.0,Informática e Periféricos,5,02/05/2024,Santos,500.0
18,fone de ouvido,200.0,Smartphones e Acessórios,3,02/05/2024,São Paulo,600.0
5677,notebook,4000.0,Informática e Periféricos,3,02/04/2025,Rio de Janeiro,12000.0
2525,notebook,4000.0,Informática e Periféricos,2,02/04/2025,Joinville,8000.0
7056,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/04/2025,Santos,1000.0
4751,soundbar,1000.0,"TV, Áudio e Vídeo",2,02/04/2025,Curitiba,2000.0
6929,geladeira,5000.0,Eletrodomésticos,2,02/04/2025,Balneário Camboriú,10000.0
5262,notebook,4000.0,Informática e Periféricos,3,02/04/2025,Campinas,12000.0
1004,ar-condicionado,2500.0,Eletrodomésticos,4,02/04/2025,Rio de Janeiro,10000.0
6928,smartphone,2000.0,Smartphones e Acessórios,2,02/04/2024,Balneário Camboriú,4000.0
573,chromecast,200.0,"TV, Áudio e Vídeo",4,02/04/2024,Joinville,800.0
7741,smartwatch,1000.0,Smartphones e Acessórios,4,02/04/2024,Curitiba,4000.0
3964,smartphone,2000.0,Smartphones e Acessórios,4,02/04/2024,Belo Horizonte,8000.0
7459,notebook,4000.0,Informática e Periféricos,5,02/04/2024,São Paulo,20000.0
7322,ar-condicionado,2500.0,Eletrodomésticos,4,02/04/2024,Campinas,10000.0
6847,mouse,100.0,Informática e Periféricos,2,02/04/2024,Balneário Camboriú,200.0
9205,carregador,100.0,Smartphones e Acessórios,1,02/04/2024,Curitiba,100.0
5931,smartwatch,1000.0,Smartphones e Acessórios,3,02/04/2024,Balneário Camboriú,3000.0
8510,smartphone,2000.0,Smartphones e Acessórios,4,02/04/2024,Joinville,8000.0
6619,smartwatch,1000.0,Smartphones e Acessórios,5,02/04/2024,Balneário Camboriú,5000.0
1788,mouse,100.0,Informática e Periféricos,1,02/04/2024,São Paulo,100.0
4232,chromecast,200.0,"TV, Áudio e Vídeo",3,02/04/2024,São Paulo,600.0
487,monitor,1500.0,Informática e Periféricos,3,02/04/2024,Rio de Janeiro,4500.0
6460,fogao,1500.0,Eletrodomésticos,4,02/04/2024,São Paulo,6000.0
307,mouse,100.0,Informática e Periféricos,5,02/04/2024,São Paulo,500.0
3554,chromecast,200.0,"TV, Áudio e Vídeo",3,02/04/2024,Rio de Janeiro,600.0
6850,mouse,100.0,Informática e Periféricos,5,02/04/2024,Rio de Janeiro,500.0
2739,ar-condicionado,2500.0,Eletrodomésticos,5,02/03/2025,Porto Alegre,12500.0
5084,mouse,100.0,Informática e Periféricos,1,02/03/2025,Belo Horizonte,100.0
9018,geladeira,5000.0,Eletrodomésticos,5,02/03/2025,Curitiba,25000.0
2764,monitor,1500.0,Informática e Periféricos,2,02/03/2025,Curitiba,3000.0
3574,monitor,1500.0,Informática e Periféricos,1,02/03/2025,Campinas,1500.0
7386,smart tv,4000.0,"TV, Áudio e Vídeo",3,02/03/2025,Campinas,12000.0
9273,chromecast,200.0,"TV, Áudio e Vídeo",3,02/03/2025,Curitiba,600.0
348,monitor,1500.0,Informática e Periféricos,1,02/03/2025,Joinville,1500.0
5636,ar-condicionado,2500.0,Eletrodomésticos,5,02/03/2025,Campinas,12500.0
6491,chromecast,200.0,"TV, Áudio e Vídeo",5,02/03/2024,Joinville,1000.0
1442,carregador,100.0,Smartphones e Acessórios,5,02/03/2024,Belo Horizonte,500.0
319,monitor,1500.0,Informática e Periféricos,4,02/03/2024,Belo Horizonte,6000.0
6054,ar-condicionado,2500.0,Eletrodomésticos,5,02/03/2024,Campinas,12500.0
3958,geladeira,5000.0,Eletrodomésticos,4,02/03/2024,Joinville,20000.0
9535,mouse,100.0,Informática e Periféricos,2,02/03/2024,São Paulo,200.0
9148,geladeira,5000.0,Eletrodomésticos,2,02/03/2024,Belo Horizonte,10000.0
8398,smartphone,2000.0,Smartphones e Acessórios,3,02/03/2024,Rio de Janeiro,6000.0
1945,monitor,1500.0,Informática e Periféricos,5,02/03/2024,Santos,7500.0
7845,notebook,4000.0,Informática e Periféricos,2,02/03/2024,Joinville,8000.0
8441,chromecast,200.0,"TV, Áudio e Vídeo",5,02/03/2024,Rio de Janeiro,1000.0
9989,smartwatch,1000.0,Smartphones e Acessórios,4,02/03/2024,Santos,4000.0
8120,notebook,4000.0,Informática e Periféricos,4,02/03/2024,Campinas,16000.0
2674,fone de ouvido,200.0,Smartphones e Acessórios,5,02/02/2025,Florianópolis,1000.0
8776,fone de ouvido,200.0,Smartphones e Acessórios,3,02/02/2025,Curitiba,600.0
6260,fogao,1500.0,Eletrodomésticos,4,02/02/2025,Rio de Janeiro,6000.0
7598,smartwatch,1000.0,Smartphones e Acessórios,5,02/02/2025,Curitiba,5000.0
6000,fogao,1500.0,Eletrodomésticos,4,02/02/2025,Balneário Camboriú,6000.0
3239,chromecast,200.0,"TV, Áudio e Vídeo",2,02/02/2025,Porto Alegre,400.0
6588,ar-condicionado,2500.0,Eletrodomésticos,5,02/02/2024,Belo Horizonte,12500.0
2107,smartphone,2000.0,Smartphones e Acessórios,5,02/02/2024,São Paulo,10000.0
436,chromecast,200.0,"TV, Áudio e Vídeo",4,02/02/2024,Joinville,800.0
4260,fone de ouvido,200.0,Smartphones e Acessórios,5,02/02/2024,Joinville,1000.0
5686,ar-condicionado,2500.0,Eletrodomésticos,3,02/02/2024,Porto Alegre,7500.0
8269,ar-condicionado,2500.0,Eletrodomésticos,4,02/02/2024,Belo Horizonte,10000.0
2251,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/02/2024,Santos,1000.0
1297,fone de ouvido,200.0,Smartphones e Acessórios,4,02/02/2024,Florianópolis,800.0
4828,soundbar,1000.0,"TV, Áudio e Vídeo",5,02/02/2024,Curitiba,5000.0
6190,notebook,4000.0,Informática e Periféricos,4,02/01/2026,Belo Horizonte,16000.0
2404,soundbar,1000.0,"TV, Áudio e Vídeo",4,02/01/2026,Balneário Camboriú,4000.0
8082,ar-condicionado,2500.0,Eletrodomésticos,5,02/01/2026,Balneário Camboriú,12500.0
1121,monitor,1500.0,Informática e Periféricos,3,02/01/2026,Santos,4500.0
464,ar-condicionado,2500.0,Eletrodomésticos,3,02/01/2026,Curitiba,7500.0
3767,smartphone,2000.0,Smartphones e Acessórios,3,02/01/2026,Curitiba,6000.0
8885,fogao,1500.0,Eletrodomésticos,2,02/01/2026,Balneário Camboriú,3000.0
8649,fone de ouvido,200.0,Smartphones e Acessórios,1,02/01/2026,Balneário Camboriú,200.0
1045,fone de ouvido,200.0,Smartphones e Acessórios,2,02/01/2025,Belo Horizonte,400.0
6387,fone de ouvido,200.0,Smartphones e Acessórios,4,02/01/2025,Balneário Camboriú,800.0
3624,fogao,1500.0,Eletrodomésticos,4,02/01/2025,São Paulo,6000.0
8941,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/01/2025,Florianópolis,1000.0
411,smart tv,4000.0,"TV, Áudio e Vídeo",1,02/01/2025,Florianópolis,4000.0
6565,notebook,4000.0,Informática e Periféricos,3,02/01/2025,São Paulo,12000.0
916,smart tv,4000.0,"TV, Áudio e Vídeo",1,02/01/2025,Rio de Janeiro,4000.0
1503,ar-condicionado,2500.0,Eletrodomésticos,5,02/01/2025,Belo Horizonte,12500.0
3558,chromecast,200.0,"TV, Áudio e Vídeo",5,02/01/2025,Florianópolis,1000.0
4976,mouse,100.0,Informática e Periféricos,5,02/01/2025,Curitiba,500.0
4751,geladeira,5000.0,Eletrodomésticos,1,02/01/2025,Porto Alegre,5000.0
4475,mouse,100.0,Informática e Periféricos,2,01/12/2025,Florianópolis,200.0
3048,ar-condicionado,2500.0,Eletrodomésticos,4,01/12/2025,São Paulo,10000.0
8469,mouse,100.0,Informática e Periféricos,1,01/12/2025,Porto Alegre,100.0
1326,fogao,1500.0,Eletrodomésticos,3,01/12/2025,Santos,4500.0
7353,ar-condicionado,2500.0,Eletrodomésticos,4,01/12/2025,Curitiba,10000.0
1508,notebook,4000.0,Informática e Periféricos,5,01/12/2025,Joinville,20000.0
433,smart tv,4000.0,"TV, Áudio e Vídeo",3,01/12/2025,Belo Horizonte,12000.0
8719,carregador,100.0,Smartphones e Acessórios,3,01/12/2025,Santos,300.0
1822,monitor,1500.0,Informática e Periféricos,1,01/12/2025,Rio de Janeiro,1500.0
4108,soundbar,1000.0,"TV, Áudio e Vídeo",4,01/12/2024,Rio de Janeiro,4000.0
6811,monitor,1500.0,Informática e Periféricos,5,01/12/2024,Campinas,7500.0
8512,chromecast,200.0,"TV, Áudio e Vídeo",1,01/12/2024,Porto Alegre,200.0
8758,geladeira,5000.0,Eletrodomésticos,3,01/12/2024,Balneário Camboriú,15000.0
8956,smartwatch,1000.0,Smartphones e Acessórios,1,01/12/2024,Santos,1000.0
5815,ar-condicionado,2500.0,Eletrodomésticos,2,01/11/2025,Campinas,5000.0
7098,smart tv,4000.0,"TV, Áudio e Vídeo",5,01/11/2025,Florianópolis,20000.0
1566,smart tv,4000.0,"TV, Áudio e Vídeo",2,01/11/2025,São Paulo,8000.0
7655,smartphone,2000.0,Smartphones e Acessórios,3,01/11/2025,São Paulo,6000.0
5135,smartwatch,1000.0,Smartphones e Acessórios,3,01/11/2025,Campinas,3000.0
8564,smartwatch,1000.0,Smartphones e Acessórios,3,01/11/2025,Porto Alegre,3000.0
8280,fogao,1500.0,Eletrodomésticos,1,01/11/2025,Curitiba,1500.0
3120,smart tv,4000.0,"TV, Áudio e Vídeo",4,01/11/2025,Balneário Camboriú,16000.0
249,monitor,1500.0,Informática e Periféricos,2,01/11/2025,Belo Horizonte,3000.0
8984,smartphone,2000.0,Smartphones e Acessórios,1,01/11/2025,Florianópolis,2000.0
404,ar-condicionado,2500.0,Eletrodomésticos,3,01/11/2025,Rio de Janeiro,7500.0
8126,notebook,4000.0,Informática e Periféricos,1,01/11/2025,Curitiba,4000.0
1550,notebook,4000.0,Informática e Periféricos,4,01/11/2024,Joinville,16000.0
9006,soundbar,1000.0,"TV, Áudio e Vídeo",2,01/11/2024,Campinas,2000.0
2006,notebook,4000.0,Informática e Periféricos,3,01/11/2024,Porto Alegre,12000.0
6792,fone de ouvido,200.0,Smartphones e Acessórios,5,01/11/2024,Rio de Janeiro,1000.0
9820,geladeira,5000.0,Eletrodomésticos,2,01/11/2024,São Paulo,10000.0
8221,carregador,100.0,Smartphones e Acessórios,1,01/11/2024,Porto Alegre,100.0
2868,monitor,1500.0,Informática e Periféricos,5,01/11/2024,Porto Alegre,7500.0
834,monitor,1500.0,Informática e Periféricos,3,01/11/2024,Balneário Camboriú,4500.0
3968,fone de ouvido,200.0,Smartphones e Acessórios,5,01/11/2024,Santos,1000.0
943,ar-condicionado,2500.0,Eletrodomésticos,5,01/11/2024,Porto Alegre,12500.0
2974,ar-condicionado,2500.0,Eletrodomésticos,4,01/11/2024,Porto Alegre,10000.0
7264,smartphone,2000.0,Smartphones e Acessórios,4,01/11/2024,São Paulo,8000.0
6298,monitor,1500.0,Informática e Periféricos,4,01/11/2024,Santos,6000.0
8904,geladeira,5000.0,Eletrodomésticos,2,01/10/2025,Porto Alegre,10000.0
706,monitor,1500.0,Informática e Periféricos,3,01/10/2025,Joinville,4500.0
3265,notebook,4000.0,Informática e Periféricos,3,01/10/2025,Curitiba,12000.0
6645,mouse,100.0,Informática e Periféricos,5,01/10/2025,Santos,500.0
3094,geladeira,5000.0,Eletrodomésticos,5,01/10/2025,Balneário Camboriú,25000.0
7812,smartwatch,1000.0,Smartphones e Acessórios,3,01/10/2025,Curitiba,3000.0
9334,carregador,100.0,Smartphones e Acessórios,2,01/10/2025,São Paulo,200.0
9723,smart tv,4000.0,"TV, Áudio e Vídeo",2,01/10/2025,Santos,8000.0
5203,monitor,1500.0,Informática e Periféricos,5,01/10/2025,Joinville,7500.0
3790,geladeira,5000.0,Eletrodomésticos,4,01/10/2025,Belo Horizonte,20000.0
3799,smartwatch,1000.0,Smartphones e Acessórios,5,01/10/2025,Campinas,5000.0
5607,carregador,100.0,Smartphones e Acessórios,5,01/10/2025,Porto Alegre,500.0
5649,fone de ouvido,200.0,Smartphones e Acessórios,1,01/10/2025,Curitiba,200.0
1415,chromecast,200.0,"TV, Áudio e Vídeo",2,01/10/2025,Balneário Camboriú,400.0
9457,carregador,100.0,Smartphones e Acessórios,2,01/10/2024,Belo Horizonte,200.0
3168,geladeira,5000.0,Eletrodomésticos,5,01/10/2024,Joinville,25000.0
4409,monitor,1500.0,Informática e Periféricos,1,01/10/2024,Rio de Janeiro,1500.0
6509,notebook,4000.0,Informática e Periféricos,2,01/10/2024,Santos,8000.0
7575,fogao,1500.0,Eletrodomésticos,3,01/10/2024,Campinas,4500.0
3408,monitor,1500.0,Informática e Periféricos,4,01/10/2024,Santos,6000.0
6724,notebook,4000.0,Informática e Periféricos,1,01/10/2024,Curitiba,4000.0
6951,carregador,100.0,Smartphones e Acessórios,1,01/10/2024,Campinas,100.0
1403,notebook,4000.0,Informática e Periféricos,5,01/10/2024,São Paulo,20000.0
710,monitor,1500.0,Informática e Periféricos,3,01/10/2024,São Paulo,4500.0
8588,ar-condicionado,2500.0,Eletrodomésticos,5,01/10/2024,Porto Alegre,12500.0
3441,geladeira,5000.0,Eletrodomésticos,1,01/09/2025,Joinville,5000.0
4755,fone de ouvido,200.0,Smartphones e Acessórios,1,01/09/2025,Curitiba,200.0
7244,smartphone,2000.0,Smartphones e Acessórios,4,01/09/2025,Curitiba,8000.0
655,monitor,1500.0,Informática e Periféricos,1,01/09/2025,Rio de Janeiro,1500.0
2324,fogao,1500.0,Eletrodomésticos,5,01/09/2025,Joinville,7500.0
8236,soundbar,1000.0,"TV, Áudio e Vídeo",1,01/09/2025,Curitiba,1000.0
3034,monitor,1500.0,Informática e Periféricos,3,01/09/2025,Porto Alegre,4500.0
6755,monitor,1500.0,Informática e Periféricos,5,01/09/2025,Santos,7500.0
8433,carregador,100.0,Smartphones e Acessórios,3,01/09/2024,Rio de Janeiro,300.0
