"cliente","produto","preco","categoria","quantidade","data"
2783,"mouse",100,"Informática e Periféricos",3,"2024-08-07"
3803,"mouse",100,"Informática e Periféricos",3,"2025-06-14"
9273,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-10-05"
7377,"geladeira",5000,"Eletrodomésticos",5,"2025-05-21"
6285,"micro-ondas","","Eletrodomésticos",4,"2025-07-07"
7512,"monitor",1500,"Informática e Periféricos",2,"2025-06-02"
4563,"carregador",100,"Smartphones e Acessórios",2,"2024-07-23"
8170,"geladeira",5000,"Eletrodomésticos",3,"2024-01-31"
624,"monitor",1500,"Informática e Periféricos",5,"2024-08-20"
542,"smartphone",2000,"Smartphones e Acessórios",3,"2024-09-16"
2493,"ar-condicionado",2500,"Eletrodomésticos",2,"2025-11-04"
4693,"capinha","","Smartphones e Acessórios",4,"2024-03-05"
7378,"fone de ouvido",200,"Smartphones e Acessórios",3,"2024-02-04"
3424,"carregador",100,"Smartphones e Acessórios",2,"2024-11-06"
6920,"fogao",1500,"Eletrodomésticos",3,"2025-11-17"
261,"micro-ondas","","Eletrodomésticos",2,"2024-08-19"
9267,"fogao",1500,"Eletrodomésticos",2,"2025-05-13"
4905,"ar-condicionado",2500,"Eletrodomésticos",2,"2024-05-04"
6999,"smartphone",2000,"Smartphones e Acessórios",1,"2024-07-31"
8659,"smartphone",2000,"Smartphones e Acessórios",3,"2024-09-11"
9660,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-11-28"
860,"capinha","","Smartphones e Acessórios",1,"2025-05-11"
3573,"carregador",100,"Smartphones e Acessórios",5,"2024-11-14"
1063,"smartwatch",1000,"Smartphones e Acessórios",4,"2025-11-28"
2794,"ar-condicionado",2500,"Eletrodomésticos",1,"2024-04-30"
6977,"smartwatch",1000,"Smartphones e Acessórios",3,"2024-04-05"
9858,"smartwatch",1000,"Smartphones e Acessórios",1,"2024-10-18"
2188,"capinha","","Smartphones e Acessórios",2,"2024-11-29"
3131,"monitor",1500,"Informática e Periféricos",5,"2024-10-18"
4874,"notebook",4000,"Informática e Periféricos",5,"2024-07-29"
5295,"monitor",1500,"Informática e Periféricos",4,"2024-10-07"
3948,"home theater","","TV, Áudio e Vídeo",3,"2025-10-07"
6260,"mouse",100,"Informática e Periféricos",3,"2025-06-04"
5081,"smartphone",2000,"Smartphones e Acessórios",3,"2025-08-02"
6387,"monitor",1500,"Informática e Periféricos",3,"2025-02-18"
3728,"fone de ouvido",200,"Smartphones e Acessórios",3,"2024-08-10"
9472,"notebook",4000,"Informática e Periféricos",3,"2025-07-22"
6622,"fone de ouvido",200,"Smartphones e Acessórios",1,"2025-02-04"
1817,"soundbar",1000,"TV, Áudio e Vídeo",4,"2025-02-23"
7469,"ar-condicionado",2500,"Eletrodomésticos",3,"2025-01-03"
7842,"capinha","","Smartphones e Acessórios",1,"2024-03-02"
4837,"smartwatch",1000,"Smartphones e Acessórios",4,"2024-02-24"
1559,"geladeira",5000,"Eletrodomésticos",1,"2024-04-30"
6048,"micro-ondas","","Eletrodomésticos",1,"2024-12-06"
2370,"micro-ondas","","Eletrodomésticos",1,"2025-09-24"
6631,"carregador",100,"Smartphones e Acessórios",2,"2025-01-17"
4877,"fogao",1500,"Eletrodomésticos",5,"2025-01-13"
4442,"micro-ondas","","Eletrodomésticos",5,"2024-08-25"
7392,"teclado","","Informática e Periféricos",2,"2024-09-20"
5847,"fogao",1500,"Eletrodomésticos",1,"2025-05-11"
7163,"smart tv",4000,"TV, Áudio e Vídeo",4,"2025-10-21"
9676,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-10-07"
3851,"smart tv",4000,"TV, Áudio e Vídeo",1,"2024-03-03"
3585,"mouse",100,"Informática e Periféricos",5,"2024-07-09"
6803,"home theater","","TV, Áudio e Vídeo",5,"2024-04-10"
4810,"carregador",100,"Smartphones e Acessórios",1,"2025-04-27"
4825,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-02-15"
5564,"chromecast",200,"TV, Áudio e Vídeo",1,"2025-07-02"
5039,"ar-condicionado",2500,"Eletrodomésticos",3,"2024-07-12"
4651,"monitor",1500,"Informática e Periféricos",1,"2025-04-16"
6461,"mouse",100,"Informática e Periféricos",3,"2025-11-22"
7406,"mouse",100,"Informática e Periféricos",4,"2024-09-12"
8204,"notebook",4000,"Informática e Periféricos",3,"2025-08-16"
1860,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-11-28"
8039,"smart tv",4000,"TV, Áudio e Vídeo",5,"2025-07-20"
3545,"smartphone",2000,"Smartphones e Acessórios",4,"2024-01-31"
4432,"smart tv",4000,"TV, Áudio e Vídeo",5,"2025-11-17"
4848,"mouse",100,"Informática e Periféricos",5,"2025-01-08"
1856,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-11-07"
313,"chromecast",200,"TV, Áudio e Vídeo",3,"2024-10-08"
7543,"ar-condicionado",2500,"Eletrodomésticos",4,"2026-01-06"
4075,"teclado","","Informática e Periféricos",3,"2024-04-11"
613,"smart tv",4000,"TV, Áudio e Vídeo",4,"2025-08-09"
4995,"soundbar",1000,"TV, Áudio e Vídeo",4,"2024-05-15"
2891,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-02-20"
7721,"micro-ondas","","Eletrodomésticos",3,"2025-12-06"
4313,"soundbar",1000,"TV, Áudio e Vídeo",2,"2024-03-30"
6351,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-04-04"
2407,"mouse",100,"Informática e Periféricos",5,"2025-07-24"
2070,"smart tv",4000,"TV, Áudio e Vídeo",2,"2025-02-23"
6963,"carregador",100,"Smartphones e Acessórios",2,"2024-10-04"
4263,"capinha","","Smartphones e Acessórios",5,"2024-09-19"
9864,"smartphone",2000,"Smartphones e Acessórios",2,"2025-11-19"
2851,"micro-ondas","","Eletrodomésticos",1,"2024-05-23"
5260,"soundbar",1000,"TV, Áudio e Vídeo",4,"2025-11-19"
5646,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-08-02"
791,"teclado","","Informática e Periféricos",3,"2025-07-19"
4248,"micro-ondas","","Eletrodomésticos",1,"2024-09-21"
8930,"monitor",1500,"Informática e Periféricos",1,"2024-08-17"
5136,"teclado","","Informática e Periféricos",2,"2024-05-03"
5266,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-06-20"
5171,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-05-29"
3685,"home theater","","TV, Áudio e Vídeo",3,"2024-09-25"
7193,"geladeira",5000,"Eletrodomésticos",4,"2024-12-26"
502,"mouse",100,"Informática e Periféricos",1,"2024-04-19"
8648,"geladeira",5000,"Eletrodomésticos",1,"2024-08-20"
5301,"fogao",1500,"Eletrodomésticos",2,"2024-07-20"
7086,"monitor",1500,"Informática e Periféricos",2,"2025-01-08"
420,"soundbar",1000,"TV, Áudio e Vídeo",5,"2025-01-22"
3630,"fogao",1500,"Eletrodomésticos",5,"2025-06-04"
715,"home theater","","TV, Áudio e Vídeo",1,"2025-11-27"
4846,"home theater","","TV, Áudio e Vídeo",2,"2025-07-16"
97,"monitor",1500,"Informática e Periféricos",3,"2025-08-12"
9116,"home theater","","TV, Áudio e Vídeo",1,"2025-11-06"
5004,"smartphone",2000,"Smartphones e Acessórios",1,"2025-01-07"
2636,"home theater","","TV, Áudio e Vídeo",1,"2024-04-05"
5914,"mouse",100,"Informática e Periféricos",3,"2024-11-16"
1153,"capinha","","Smartphones e Acessórios",3,"2025-11-30"
2235,"chromecast",200,"TV, Áudio e Vídeo",1,"2025-05-04"
549,"ar-condicionado",2500,"Eletrodomésticos",4,"2024-10-05"
8138,"mouse",100,"Informática e Periféricos",3,"2025-03-24"
8665,"monitor",1500,"Informática e Periféricos",2,"2024-05-17"
6884,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-03-11"
9254,"soundbar",1000,"TV, Áudio e Vídeo",2,"2024-11-08"
6320,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-04-23"
3932,"home theater","","TV, Áudio e Vídeo",5,"2025-10-24"
6998,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-09-09"
7274,"carregador",100,"Smartphones e Acessórios",3,"2025-04-14"
4663,"smartwatch",1000,"Smartphones e Acessórios",1,"2024-03-19"
1342,"capinha","","Smartphones e Acessórios",3,"2024-07-14"
9459,"mouse",100,"Informática e Periféricos",5,"2025-10-29"
7987,"ar-condicionado",2500,"Eletrodomésticos",2,"2025-11-14"
2889,"chromecast",200,"TV, Áudio e Vídeo",1,"2025-08-17"
3192,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-02-22"
902,"carregador",100,"Smartphones e Acessórios",5,"2024-10-02"
4543,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-03-01"
670,"teclado","","Informática e Periféricos",4,"2025-05-02"
8883,"smartphone",2000,"Smartphones e Acessórios",3,"2024-03-21"
1126,"ar-condicionado",2500,"Eletrodomésticos",5,"2024-11-27"
8880,"soundbar",1000,"TV, Áudio e Vídeo",2,"2025-04-24"
4082,"home theater","","TV, Áudio e Vídeo",2,"2024-05-10"
1866,"chromecast",200,"TV, Áudio e Vídeo",4,"2025-12-14"
4611,"smartwatch",1000,"Smartphones e Acessórios",3,"2024-07-20"
5530,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-06-28"
7907,"home theater","","TV, Áudio e Vídeo",1,"2024-06-23"
2354,"capinha","","Smartphones e Acessórios",1,"2025-03-22"
9135,"smartwatch",1000,"Smartphones e Acessórios",3,"2024-03-17"
6984,"monitor",1500,"Informática e Periféricos",1,"2025-06-07"
404,"fogao",1500,"Eletrodomésticos",1,"2024-11-14"
2943,"capinha","","Smartphones e Acessórios",1,"2025-10-21"
2263,"ar-condicionado",2500,"Eletrodomésticos",4,"2025-02-18"
8378,"micro-ondas","","Eletrodomésticos",2,"2025-08-30"
4211,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-11-05"
2473,"micro-ondas","","Eletrodomésticos",4,"2024-09-21"
1880,"monitor",1500,"Informática e Periféricos",3,"2025-04-30"
4816,"monitor",1500,"Informática e Periféricos",4,"2025-10-01"
1815,"notebook",4000,"Informática e Periféricos",5,"2025-07-08"
4171,"chromecast",200,"TV, Áudio e Vídeo",2,"2024-11-05"
6765,"smart tv",4000,"TV, Áudio e Vídeo",3,"2024-06-06"
1069,"carregador",100,"Smartphones e Acessórios",5,"2025-05-31"
548,"teclado","","Informática e Periféricos",2,"2024-06-20"
9235,"fone de ouvido",200,"Smartphones e Acessórios",1,"2024-09-05"
3512,"chromecast",200,"TV, Áudio e Vídeo",4,"2025-04-12"
6799,"monitor",1500,"Informática e Periféricos",3,"2025-11-24"
3487,"smart tv",4000,"TV, Áudio e Vídeo",2,"2025-08-06"
9919,"smart tv",4000,"TV, Áudio e Vídeo",1,"2025-01-13"
3170,"ar-condicionado",2500,"Eletrodomésticos",2,"2024-08-30"
4254,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-07-30"
2056,"micro-ondas","","Eletrodomésticos",1,"2024-11-23"
6149,"geladeira",5000,"Eletrodomésticos",3,"2024-11-26"
8596,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-10-05"
2402,"smart tv",4000,"TV, Áudio e Vídeo",1,"2024-08-23"
6042,"monitor",1500,"Informática e Periféricos",5,"2025-01-20"
1055,"carregador",100,"Smartphones e Acessórios",4,"2025-04-27"
3007,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-08-31"
207,"geladeira",5000,"Eletrodomésticos",2,"2024-03-31"
1604,"smartphone",2000,"Smartphones e Acessórios",5,"2024-06-29"
8782,"home theater","","TV, Áudio e Vídeo",3,"2025-11-25"
3737,"home theater","","TV, Áudio e Vídeo",2,"2025-09-03"
1382,"chromecast",200,"TV, Áudio e Vídeo",5,"2025-11-29"
7181,"soundbar",1000,"TV, Áudio e Vídeo",4,"2024-06-20"
897,"carregador",100,"Smartphones e Acessórios",5,"2025-12-24"
6916,"teclado","","Informática e Periféricos",1,"2024-11-25"
1185,"smart tv",4000,"TV, Áudio e Vídeo",5,"2025-12-06"
9862,"capinha","","Smartphones e Acessórios",5,"2024-08-29"
5003,"notebook",4000,"Informática e Periféricos",1,"2025-10-16"
8156,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-12-31"
5827,"smartphone",2000,"Smartphones e Acessórios",5,"2024-06-04"
2896,"smart tv",4000,"TV, Áudio e Vídeo",5,"2025-08-23"
6410,"soundbar",1000,"TV, Áudio e Vídeo",2,"2025-08-25"
4743,"teclado","","Informática e Periféricos",1,"2024-08-08"
4692,"geladeira",5000,"Eletrodomésticos",4,"2024-12-12"
9102,"monitor",1500,"Informática e Periféricos",3,"2025-06-29"
8769,"geladeira",5000,"Eletrodomésticos",1,"2024-09-24"
5110,"fogao",1500,"Eletrodomésticos",2,"2025-07-26"
6994,"carregador",100,"Smartphones e Acessórios",3,"2025-09-14"
6012,"fogao",1500,"Eletrodomésticos",3,"2025-08-09"
8389,"micro-ondas","","Eletrodomésticos",5,"2024-05-08"
2408,"geladeira",5000,"Eletrodomésticos",1,"2024-03-27"
1989,"chromecast",200,"TV, Áudio e Vídeo",5,"2024-09-19"
8505,"mouse",100,"Informática e Periféricos",5,"2024-02-26"
9885,"teclado","","Informática e Periféricos",2,"2025-05-10"
5214,"mouse",100,"Informática e Periféricos",3,"2024-11-16"
5339,"micro-ondas","","Eletrodomésticos",2,"2024-05-18"
3338,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-07-02"
7167,"chromecast",200,"TV, Áudio e Vídeo",5,"2024-09-18"
6695,"chromecast",200,"TV, Áudio e Vídeo",1,"2025-12-19"
6474,"capinha","","Smartphones e Acessórios",5,"2024-12-17"
685,"home theater","","TV, Áudio e Vídeo",3,"2024-08-09"
1421,"ar-condicionado",2500,"Eletrodomésticos",1,"2024-10-07"
1390,"smartwatch",1000,"Smartphones e Acessórios",3,"2025-09-28"
6882,"notebook",4000,"Informática e Periféricos",5,"2025-07-16"
5591,"smartphone",2000,"Smartphones e Acessórios",4,"2024-04-21"
883,"monitor",1500,"Informática e Periféricos",2,"2024-11-11"
4924,"monitor",1500,"Informática e Periféricos",3,"2024-03-28"
9400,"carregador",100,"Smartphones e Acessórios",5,"2024-10-04"
5902,"capinha","","Smartphones e Acessórios",2,"2025-12-07"
5811,"soundbar",1000,"TV, Áudio e Vídeo",1,"2024-04-22"
2684,"smartwatch",1000,"Smartphones e Acessórios",1,"2025-02-07"
3485,"micro-ondas","","Eletrodomésticos",5,"2025-06-01"
5851,"carregador",100,"Smartphones e Acessórios",5,"2025-12-20"
6900,"fone de ouvido",200,"Smartphones e Acessórios",4,"2024-06-13"
4256,"chromecast",200,"TV, Áudio e Vídeo",1,"2024-03-29"
5488,"geladeira",5000,"Eletrodomésticos",3,"2025-07-02"
8307,"home theater","","TV, Áudio e Vídeo",3,"2025-01-14"
1625,"notebook",4000,"Informática e Periféricos",1,"2024-06-25"
9733,"carregador",100,"Smartphones e Acessórios",4,"2024-09-09"
6710,"carregador",100,"Smartphones e Acessórios",4,"2025-11-28"
7869,"carregador",100,"Smartphones e Acessórios",4,"2025-12-01"
8537,"geladeira",5000,"Eletrodomésticos",4,"2025-05-09"
4898,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-01-28"
7532,"fogao",1500,"Eletrodomésticos",5,"2025-01-09"
294,"micro-ondas","","Eletrodomésticos",1,"2025-09-24"
2572,"smartwatch",1000,"Smartphones e Acessórios",4,"2025-03-12"
1090,"carregador",100,"Smartphones e Acessórios",2,"2024-03-30"
1193,"mouse",100,"Informática e Periféricos",5,"2025-05-21"
3382,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-12-07"
9421,"home theater","","TV, Áudio e Vídeo",1,"2025-08-14"
5327,"home theater","","TV, Áudio e Vídeo",4,"2025-11-05"
2466,"capinha","","Smartphones e Acessórios",2,"2026-01-10"
2492,"fogao",1500,"Eletrodomésticos",4,"2025-05-26"
286,"teclado","","Informática e Periféricos",1,"2025-04-14"
4536,"soundbar",1000,"TV, Áudio e Vídeo",5,"2025-09-26"
9687,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-07-11"
4429,"teclado","","Informática e Periféricos",4,"2024-12-08"
2238,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-02-10"
5985,"notebook",4000,"Informática e Periféricos",2,"2024-10-22"
6581,"monitor",1500,"Informática e Periféricos",4,"2024-02-21"
6036,"micro-ondas","","Eletrodomésticos",3,"2025-12-16"
1734,"chromecast",200,"TV, Áudio e Vídeo",2,"2024-03-03"
1897,"home theater","","TV, Áudio e Vídeo",3,"2025-05-07"
2424,"monitor",1500,"Informática e Periféricos",1,"2024-10-11"
9522,"smart tv",4000,"TV, Áudio e Vídeo",4,"2025-08-27"
7461,"smartwatch",1000,"Smartphones e Acessórios",1,"2024-09-30"
4356,"monitor",1500,"Informática e Periféricos",3,"2024-04-10"
6843,"carregador",100,"Smartphones e Acessórios",5,"2025-01-16"
6213,"teclado","","Informática e Periféricos",1,"2024-02-07"
2548,"monitor",1500,"Informática e Periféricos",4,"2024-03-30"
2889,"capinha","","Smartphones e Acessórios",5,"2025-01-06"
9834,"smartphone",2000,"Smartphones e Acessórios",4,"2025-02-24"
1626,"smartphone",2000,"Smartphones e Acessórios",5,"2025-04-06"
5229,"micro-ondas","","Eletrodomésticos",1,"2025-12-18"
3817,"mouse",100,"Informática e Periféricos",1,"2025-08-26"
1867,"carregador",100,"Smartphones e Acessórios",4,"2025-10-19"
5065,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-11-28"
7187,"micro-ondas","","Eletrodomésticos",1,"2025-03-10"
5374,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-10-24"
4934,"home theater","","TV, Áudio e Vídeo",2,"2024-07-17"
8673,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-04-15"
795,"geladeira",5000,"Eletrodomésticos",2,"2026-01-14"
4239,"teclado","","Informática e Periféricos",5,"2024-02-05"
39,"fone de ouvido",200,"Smartphones e Acessórios",3,"2024-05-23"
5695,"micro-ondas","","Eletrodomésticos",5,"2025-09-20"
4778,"fone de ouvido",200,"Smartphones e Acessórios",1,"2024-12-29"
8397,"notebook",4000,"Informática e Periféricos",3,"2025-11-20"
6134,"chromecast",200,"TV, Áudio e Vídeo",1,"2025-10-22"
8166,"teclado","","Informática e Periféricos",3,"2025-10-13"
8824,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-07-05"
7731,"monitor",1500,"Informática e Periféricos",1,"2024-05-07"
990,"fogao",1500,"Eletrodomésticos",4,"2024-07-13"
2667,"soundbar",1000,"TV, Áudio e Vídeo",1,"2024-05-29"
4362,"geladeira",5000,"Eletrodomésticos",3,"2025-03-04"
4730,"monitor",1500,"Informática e Periféricos",4,"2024-03-20"
9648,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-04-26"
4021,"monitor",1500,"Informática e Periféricos",1,"2025-07-10"
6371,"chromecast",200,"TV, Áudio e Vídeo",3,"2024-08-21"
2872,"mouse",100,"Informática e Periféricos",1,"2024-04-08"
4884,"monitor",1500,"Informática e Periféricos",4,"2024-08-18"
9233,"soundbar",1000,"TV, Áudio e Vídeo",2,"2025-07-04"
8053,"smartphone",2000,"Smartphones e Acessórios",5,"2024-03-04"
3133,"fogao",1500,"Eletrodomésticos",1,"2024-08-16"
1115,"teclado","","Informática e Periféricos",5,"2025-08-25"
699,"notebook",4000,"Informática e Periféricos",1,"2024-05-29"
5721,"fogao",1500,"Eletrodomésticos",5,"2024-08-11"
9317,"monitor",1500,"Informática e Periféricos",1,"2025-09-28"
2076,"monitor",1500,"Informática e Periféricos",2,"2024-01-27"
3031,"capinha","","Smartphones e Acessórios",1,"2025-09-30"
6138,"notebook",4000,"Informática e Periféricos",2,"2024-03-11"
7630,"chromecast",200,"TV, Áudio e Vídeo",5,"2025-05-08"
9371,"micro-ondas","","Eletrodomésticos",5,"2026-01-23"
2857,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-03-24"
3944,"notebook",4000,"Informática e Periféricos",1,"2024-01-25"
3665,"micro-ondas","","Eletrodomésticos",5,"2025-03-14"
8906,"fone de ouvido",200,"Smartphones e Acessórios",4,"2025-12-09"
2406,"notebook",4000,"Informática e Periféricos",2,"2024-11-07"
121,"home theater","","TV, Áudio e Vídeo",3,"2024-05-12"
792,"ar-condicionado",2500,"Eletrodomésticos",5,"2025-11-03"
7738,"teclado","","Informática e Periféricos",4,"2024-12-09"
1279,"fogao",1500,"Eletrodomésticos",1,"2025-02-21"
4744,"ar-condicionado",2500,"Eletrodomésticos",1,"2025-09-18"
1353,"mouse",100,"Informática e Periféricos",3,"2024-02-22"
2287,"capinha","","Smartphones e Acessórios",2,"2025-02-08"
2735,"monitor",1500,"Informática e Periféricos",4,"2024-02-27"
6743,"chromecast",200,"TV, Áudio e Vídeo",4,"2025-06-11"
4456,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-01-28"
2127,"smartphone",2000,"Smartphones e Acessórios",1,"2024-10-28"
8850,"capinha","","Smartphones e Acessórios",1,"2025-10-25"
9784,"home theater","","TV, Áudio e Vídeo",2,"2024-02-26"
7495,"smartphone",2000,"Smartphones e Acessórios",3,"2024-05-20"
5826,"smartwatch",1000,"Smartphones e Acessórios",2,"2025-09-14"
9339,"smart tv",4000,"TV, Áudio e Vídeo",4,"2025-11-22"
1950,"smartphone",2000,"Smartphones e Acessórios",1,"2025-11-22"
6521,"fogao",1500,"Eletrodomésticos",3,"2024-05-15"
8305,"home theater","","TV, Áudio e Vídeo",5,"2025-08-06"
4151,"fogao",1500,"Eletrodomésticos",1,"2025-02-14"
1008,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-01-31"
116,"soundbar",1000,"TV, Áudio e Vídeo",2,"2025-01-10"
1242,"smartwatch",1000,"Smartphones e Acessórios",2,"2025-08-18"
5402,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-01-10"
6674,"teclado","","Informática e Periféricos",1,"2024-05-28"
308,"fone de ouvido",200,"Smartphones e Acessórios",5,"2024-06-28"
5667,"monitor",1500,"Informática e Periféricos",1,"2025-06-02"
7169,"fone de ouvido",200,"Smartphones e Acessórios",4,"2024-01-28"
1018,"fogao",1500,"Eletrodomésticos",5,"2025-10-30"
6368,"mouse",100,"Informática e Periféricos",1,"2024-02-01"
