"cliente","produto","preco","categoria","quantidade","data","cidade"
7792,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2024-01-27","Belo Horizonte"
9204,"fogao",1500.0,"Eletrodomésticos",5,"2025-06-21","São Paulo"
1741,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2025-04-12","Porto Alegre"
5339,"carregador",100.0,"Smartphones e Acessórios",2,"2024-09-21","Balneário Camboriú"
8483,"geladeira",5000.0,"Eletrodomésticos",5,"2025-07-13","São Paulo"
1926,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2025-06-07","Curitiba"
570,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2026-01-11","São Paulo"
4940,"notebook",4000.0,"Informática e Periféricos",5,"2025-03-11","Rio de Janeiro"
8574,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-03-18","Balneário Camboriú"
5320,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-12-19","Campinas"
9751,"carregador",100.0,"Smartphones e Acessórios",4,"2024-12-20","Campinas"
6070,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-02-26","Santos"
6768,"fogao",1500.0,"Eletrodomésticos",1,"2024-09-20","Santos"
6527,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2024-05-20","Campinas"
2711,"notebook",4000.0,"Informática e Periféricos",2,"2024-04-28","Florianópolis"
4137,"carregador",100.0,"Smartphones e Acessórios",5,"2024-09-18","Balneário Camboriú"
7674,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2025-10-26","Joinville"
8295,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-02-19","Joinville"
801,"home theater","","TV, Áudio e Vídeo",2,"2025-09-07","Santos"
3026,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2025-01-04","Campinas"
2523,"monitor",1500.0,"Informática e Periféricos",3,"2024-03-27","Campinas"
1520,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-05-26","Joinville"
5276,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-08-24","Santos"
8589,"notebook",4000.0,"Informática e Periféricos",2,"2025-01-25","Joinville"
3997,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-06-14","Florianópolis"
1754,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-07-23","Florianópolis"
8573,"capinha","","Smartphones e Acessórios",1,"2024-12-11","Santos"
1767,"mouse",100.0,"Informática e Periféricos",4,"2024-09-24","Belo Horizonte"
211,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2025-05-26","Campinas"
7954,"capinha","","Smartphones e Acessórios",4,"2025-04-04","Belo Horizonte"
249,"capinha","","Smartphones e Acessórios",3,"2024-09-05","Curitiba"
7563,"monitor",1500.0,"Informática e Periféricos",5,"2024-03-25","Balneário Camboriú"
9596,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2025-02-28","Campinas"
3936,"home theater","","TV, Áudio e Vídeo",2,"2024-04-23","Florianópolis"
4303,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2025-06-25","Porto Alegre"
655,"micro-ondas","","Eletrodomésticos",1,"2024-08-03","Balneário Camboriú"
1766,"mouse",100.0,"Informática e Periféricos",3,"2025-07-31","Campinas"
5207,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-11-14","Rio de Janeiro"
2713,"mouse",100.0,"Informática e Periféricos",4,"2025-09-04","Porto Alegre"
2795,"teclado","","Informática e Periféricos",4,"2024-08-11","Curitiba"
1818,"capinha","","Smartphones e Acessórios",2,"2024-11-06","Curitiba"
2261,"monitor",1500.0,"Informática e Periféricos",2,"2025-04-13","Curitiba"
5602,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-08-26","Rio de Janeiro"
5098,"capinha","","Smartphones e Acessórios",1,"2024-03-16","Curitiba"
9474,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-02-26","Balneário Camboriú"
4935,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-08-09","Balneário Camboriú"
172,"smartphone",2000.0,"Smartphones e Acessórios",5,"2025-08-11","Santos"
5952,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2024-07-26","Florianópolis"
8241,"carregador",100.0,"Smartphones e Acessórios",4,"2026-01-06","Rio de Janeiro"
2942,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-09-03","Campinas"
9849,"mouse",100.0,"Informática e Periféricos",3,"2024-10-29","Rio de Janeiro"
1025,"notebook",4000.0,"Informática e Periféricos",1,"2024-12-18","Belo Horizonte"
852,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-12-04","Balneário Camboriú"
7377,"micro-ondas","","Eletrodomésticos",1,"2025-03-02","Rio de Janeiro"
1124,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-05-03","Florianópolis"
1299,"teclado","","Informática e Periféricos",2,"2024-02-23","Curitiba"
5660,"home theater","","TV, Áudio e Vídeo",4,"2024-05-25","Santos"
1065,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2024-10-12","Balneário Camboriú"
7661,"geladeira",5000.0,"Eletrodomésticos",1,"2025-03-14","Rio de Janeiro"
8666,"notebook",4000.0,"Informática e Periféricos",4,"2025-08-19","Florianópolis"
4708,"notebook",4000.0,"Informática e Periféricos",5,"2025-08-05","Santos"
9236,"home theater","","TV, Áudio e Vídeo",4,"2024-09-17","Florianópolis"
7437,"teclado","","Informática e Periféricos",3,"2025-02-07","Rio de Janeiro"
8452,"micro-ondas","","Eletrodomésticos",3,"2025-11-12","Curitiba"
8776,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-02-02","Curitiba"
6837,"geladeira",5000.0,"Eletrodomésticos",4,"2025-08-27","Belo Horizonte"
8004,"capinha","","Smartphones e Acessórios",5,"2026-01-13","Campinas"
3888,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-04-25","Santos"
8226,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2024-10-30","Santos"
8907,"teclado","","Informática e Periféricos",4,"2025-10-02","Porto Alegre"
5495,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-01-18","Campinas"
5420,"fogao",1500.0,"Eletrodomésticos",2,"2025-08-29","Balneário Camboriú"
4443,"home theater","","TV, Áudio e Vídeo",5,"2024-04-08","Campinas"
8148,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2024-09-04","Balneário Camboriú"
8248,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-06-26","Belo Horizonte"
8342,"carregador",100.0,"Smartphones e Acessórios",2,"2025-03-07","Curitiba"
844,"monitor",1500.0,"Informática e Periféricos",4,"2024-11-25","Curitiba"
7684,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-09-28","Curitiba"
1172,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2024-02-21","São Paulo"
3453,"notebook",4000.0,"Informática e Periféricos",5,"2025-06-29","Joinville"
5124,"micro-ondas","","Eletrodomésticos",3,"2024-06-07","Rio de Janeiro"
5503,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-02-25","Rio de Janeiro"
5009,"micro-ondas","","Eletrodomésticos",1,"2024-12-16","Rio de Janeiro"
9351,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2025-07-09","São Paulo"
9143,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-08-10","Curitiba"
9145,"teclado","","Informática e Periféricos",2,"2024-04-20","Curitiba"
8666,"teclado","","Informática e Periféricos",5,"2024-10-03","Santos"
6981,"micro-ondas","","Eletrodomésticos",1,"2024-11-05","São Paulo"
9802,"teclado","","Informática e Periféricos",4,"2024-10-07","Florianópolis"
6774,"home theater","","TV, Áudio e Vídeo",4,"2024-12-16","Joinville"
1298,"geladeira",5000.0,"Eletrodomésticos",1,"2025-03-23","Santos"
3330,"monitor",1500.0,"Informática e Periféricos",4,"2025-11-20","Rio de Janeiro"
7062,"home theater","","TV, Áudio e Vídeo",4,"2025-10-28","Florianópolis"
487,"carregador",100.0,"Smartphones e Acessórios",1,"2025-08-21","Curitiba"
4332,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-08-23","Porto Alegre"
9957,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-07-07","Curitiba"
3631,"smartwatch",1000.0,"Smartphones e Acessórios",2,"2024-05-15","Joinville"
8828,"mouse",100.0,"Informática e Periféricos",1,"2024-09-19","Joinville"
7382,"mouse",100.0,"Informática e Periféricos",2,"2024-07-22","São Paulo"
8214,"notebook",4000.0,"Informática e Periféricos",2,"2025-12-06","Belo Horizonte"
7002,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-01-19","São Paulo"
7841,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-11-09","Porto Alegre"
5006,"geladeira",5000.0,"Eletrodomésticos",5,"2024-08-01","Florianópolis"
8693,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2024-03-20","Rio de Janeiro"
4201,"micro-ondas","","Eletrodomésticos",2,"2024-10-12","Balneário Camboriú"
2373,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-01-11","Rio de Janeiro"
4469,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2024-08-14","São Paulo"
473,"micro-ondas","","Eletrodomésticos",2,"2024-11-28","Florianópolis"
9339,"home theater","","TV, Áudio e Vídeo",5,"2025-10-03","Joinville"
8543,"carregador",100.0,"Smartphones e Acessórios",4,"2025-07-04","Belo Horizonte"
6094,"smartphone",2000.0,"Smartphones e Acessórios",5,"2025-06-02","Belo Horizonte"
62,"smartphone",2000.0,"Smartphones e Acessórios",3,"2025-02-14","Joinville"
6565,"notebook",4000.0,"Informática e Periféricos",3,"2025-01-02","São Paulo"
7967,"geladeira",5000.0,"Eletrodomésticos",2,"2025-09-16","Porto Alegre"
3239,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2025-02-02","Porto Alegre"
2271,"geladeira",5000.0,"Eletrodomésticos",4,"2025-08-26","Campinas"
17,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-11-21","Campinas"
2532,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2025-09-14","Florianópolis"
4973,"carregador",100.0,"Smartphones e Acessórios",3,"2024-08-25","Belo Horizonte"
4396,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-10-20","São Paulo"
2393,"capinha","","Smartphones e Acessórios",3,"2024-05-27","Rio de Janeiro"
6100,"geladeira",5000.0,"Eletrodomésticos",5,"2025-03-05","Florianópolis"
7221,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2026-01-06","Campinas"
2782,"monitor",1500.0,"Informática e Periféricos",2,"2024-10-04","Florianópolis"
649,"micro-ondas","","Eletrodomésticos",3,"2024-04-19","Porto Alegre"
9918,"carregador",100.0,"Smartphones e Acessórios",2,"2024-11-14","Porto Alegre"
9820,"geladeira",5000.0,"Eletrodomésticos",2,"2024-11-01","São Paulo"
3013,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2025-10-23","Santos"
9155,"home theater","","TV, Áudio e Vídeo",2,"2025-05-17","Porto Alegre"
7926,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2024-02-04","Belo Horizonte"
8376,"fogao",1500.0,"Eletrodomésticos",1,"2025-06-26","Porto Alegre"
8125,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-11-12","Rio de Janeiro"
1029,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-11-18","Rio de Janeiro"
2743,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2025-04-22","Rio de Janeiro"
984,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-08-24","Florianópolis"
9688,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-02-18","Rio de Janeiro"
4635,"notebook",4000.0,"Informática e Periféricos",4,"2025-09-18","Belo Horizonte"
683,"geladeira",5000.0,"Eletrodomésticos",5,"2024-02-01","Belo Horizonte"
3973,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2024-03-03","Campinas"
4025,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-06-02","Florianópolis"
8898,"geladeira",5000.0,"Eletrodomésticos",5,"2024-06-15","Rio de Janeiro"
4378,"micro-ondas","","Eletrodomésticos",1,"2024-06-09","Rio de Janeiro"
3671,"home theater","","TV, Áudio e Vídeo",5,"2024-06-14","Santos"
1326,"fogao",1500.0,"Eletrodomésticos",3,"2025-12-01","Santos"
358,"fogao",1500.0,"Eletrodomésticos",3,"2025-08-10","Rio de Janeiro"
4638,"monitor",1500.0,"Informática e Periféricos",3,"2025-09-12","Joinville"
6192,"smartphone",2000.0,"Smartphones e Acessórios",4,"2026-01-21","Santos"
6254,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-02-09","Campinas"
9442,"geladeira",5000.0,"Eletrodomésticos",5,"2025-12-11","Rio de Janeiro"
4650,"smartphone",2000.0,"Smartphones e Acessórios",5,"2024-04-23","Florianópolis"
5597,"notebook",4000.0,"Informática e Periféricos",1,"2025-02-07","Balneário Camboriú"
8338,"home theater","","TV, Áudio e Vídeo",3,"2024-04-05","Campinas"
3837,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2024-11-02","Porto Alegre"
4893,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2025-05-04","Belo Horizonte"
7055,"fogao",1500.0,"Eletrodomésticos",3,"2024-12-10","Belo Horizonte"
7649,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2024-02-07","São Paulo"
6747,"monitor",1500.0,"Informática e Periféricos",3,"2024-11-12","São Paulo"
6799,"monitor",1500.0,"Informática e Periféricos",1,"2025-08-03","Santos"
2383,"geladeira",5000.0,"Eletrodomésticos",4,"2025-05-22","Rio de Janeiro"
4425,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-03-09","São Paulo"
2242,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-03-17","Curitiba"
4535,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2026-01-09","São Paulo"
9485,"monitor",1500.0,"Informática e Periféricos",5,"2025-09-30","Curitiba"
7297,"geladeira",5000.0,"Eletrodomésticos",4,"2024-07-26","São Paulo"
3554,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-04-02","Rio de Janeiro"
5866,"teclado","","Informática e Periféricos",4,"2024-09-11","Balneário Camboriú"
3787,"geladeira",5000.0,"Eletrodomésticos",1,"2025-09-04","Florianópolis"
8288,"micro-ondas","","Eletrodomésticos",2,"2025-12-25","Joinville"
9445,"teclado","","Informática e Periféricos",1,"2024-11-22","Campinas"
6541,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-05-04","Balneário Camboriú"
9970,"fogao",1500.0,"Eletrodomésticos",4,"2024-09-14","Porto Alegre"
918,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-04-09","Rio de Janeiro"
6997,"micro-ondas","","Eletrodomésticos",1,"2025-07-26","Belo Horizonte"
6088,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-07-09","Balneário Camboriú"
9596,"teclado","","Informática e Periféricos",1,"2025-04-30","Belo Horizonte"
6713,"capinha","","Smartphones e Acessórios",3,"2025-05-09","Campinas"
7808,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-09-22","Florianópolis"
6225,"home theater","","TV, Áudio e Vídeo",3,"2024-04-12","Joinville"
6076,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-11-10","Campinas"
5445,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2025-08-31","Joinville"
2726,"fogao",1500.0,"Eletrodomésticos",5,"2025-10-23","Curitiba"
9264,"mouse",100.0,"Informática e Periféricos",5,"2025-10-16","Santos"
6463,"geladeira",5000.0,"Eletrodomésticos",5,"2025-11-23","São Paulo"
5933,"monitor",1500.0,"Informática e Periféricos",4,"2024-06-21","Campinas"
4865,"home theater","","TV, Áudio e Vídeo",2,"2024-04-14","Belo Horizonte"
8688,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2024-07-20","Santos"
2158,"monitor",1500.0,"Informática e Periféricos",3,"2024-07-16","Santos"
7570,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2025-05-17","Joinville"
3203,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-08-23","Rio de Janeiro"
9929,"mouse",100.0,"Informática e Periféricos",1,"2024-07-07","Rio de Janeiro"
6660,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-01-22","Rio de Janeiro"
9029,"monitor",1500.0,"Informática e Periféricos",4,"2025-10-24","Joinville"
7387,"carregador",100.0,"Smartphones e Acessórios",1,"2025-08-19","São Paulo"
4537,"home theater","","TV, Áudio e Vídeo",1,"2025-01-14","Rio de Janeiro"
7154,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-04-10","São Paulo"
7529,"carregador",100.0,"Smartphones e Acessórios",2,"2024-07-28","São Paulo"
1322,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-07-24","Santos"
7274,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2025-07-17","Santos"
9778,"fogao",1500.0,"Eletrodomésticos",5,"2025-08-30","São Paulo"
956,"micro-ondas","","Eletrodomésticos",1,"2025-09-16","Florianópolis"
5157,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-03-16","Porto Alegre"
9542,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-05-06","Joinville"
1668,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-08-10","Campinas"
45,"home theater","","TV, Áudio e Vídeo",5,"2025-04-05","São Paulo"
9017,"carregador",100.0,"Smartphones e Acessórios",4,"2025-12-22","Florianópolis"
7173,"capinha","","Smartphones e Acessórios",4,"2024-02-27","Belo Horizonte"
1214,"home theater","","TV, Áudio e Vídeo",3,"2025-12-03","Joinville"
8249,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-06-21","Santos"
7415,"capinha","","Smartphones e Acessórios",5,"2024-11-06","Porto Alegre"
5972,"fogao",1500.0,"Eletrodomésticos",3,"2025-10-07","Curitiba"
2811,"teclado","","Informática e Periféricos",5,"2025-03-17","Porto Alegre"
9716,"capinha","","Smartphones e Acessórios",2,"2025-12-31","Balneário Camboriú"
4076,"home theater","","TV, Áudio e Vídeo",5,"2025-11-12","Joinville"
6871,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-10-16","Balneário Camboriú"
9825,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-10-23","São Paulo"
4454,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2025-12-03","Balneário Camboriú"
8279,"capinha","","Smartphones e Acessórios",2,"2025-01-23","Porto Alegre"
2816,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-12-21","Porto Alegre"
4108,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-12-01","Rio de Janeiro"
6067,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-02-11","Joinville"
1195,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2026-01-21","Campinas"
3396,"teclado","","Informática e Periféricos",3,"2024-09-15","São Paulo"
2959,"micro-ondas","","Eletrodomésticos",3,"2025-10-04","Belo Horizonte"
880,"mouse",100.0,"Informática e Periféricos",1,"2024-02-19","Joinville"
4246,"monitor",1500.0,"Informática e Periféricos",1,"2024-06-23","Belo Horizonte"
1764,"carregador",100.0,"Smartphones e Acessórios",2,"2024-10-15","Campinas"
4493,"carregador",100.0,"Smartphones e Acessórios",5,"2025-01-23","Joinville"
7141,"micro-ondas","","Eletrodomésticos",4,"2025-12-31","Joinville"
4978,"home theater","","TV, Áudio e Vídeo",4,"2025-08-16","São Paulo"
9598,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-11-15","Joinville"
7683,"fogao",1500.0,"Eletrodomésticos",3,"2024-11-29","Joinville"
7993,"monitor",1500.0,"Informática e Periféricos",5,"2025-02-07","Rio de Janeiro"
6344,"mouse",100.0,"Informática e Periféricos",3,"2026-01-17","Florianópolis"
2524,"fogao",1500.0,"Eletrodomésticos",5,"2025-09-09","Balneário Camboriú"
6750,"home theater","","TV, Áudio e Vídeo",4,"2025-08-23","Santos"
6881,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2025-10-08","Florianópolis"
6236,"carregador",100.0,"Smartphones e Acessórios",1,"2024-02-27","Santos"
7515,"teclado","","Informática e Periféricos",4,"2025-10-19","São Paulo"
7224,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-09-10","Porto Alegre"
1164,"monitor",1500.0,"Informática e Periféricos",3,"2025-10-08","Balneário Camboriú"
6059,"carregador",100.0,"Smartphones e Acessórios",4,"2024-12-10","Balneário Camboriú"
2474,"carregador",100.0,"Smartphones e Acessórios",5,"2024-04-17","Joinville"
4860,"smartwatch",1000.0,"Smartphones e Acessórios",2,"2025-04-14","Belo Horizonte"
874,"capinha","","Smartphones e Acessórios",2,"2025-12-07","Joinville"
8280,"fogao",1500.0,"Eletrodomésticos",1,"2025-11-01","Curitiba"
9693,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-04-17","Florianópolis"
944,"geladeira",5000.0,"Eletrodomésticos",2,"2024-04-23","Santos"
9323,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-05-11","Santos"
5018,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2024-09-24","Rio de Janeiro"
8769,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-04-16","Belo Horizonte"
5600,"fogao",1500.0,"Eletrodomésticos",2,"2025-04-28","Santos"
2194,"micro-ondas","","Eletrodomésticos",3,"2025-10-26","Campinas"
5280,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2024-10-21","Florianópolis"
5855,"micro-ondas","","Eletrodomésticos",1,"2024-03-31","Belo Horizonte"
3410,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2024-12-14","Santos"
5785,"monitor",1500.0,"Informática e Periféricos",1,"2024-02-05","Campinas"
