cliente,produto,preco,categoria,quantidade,data,valor_total
4838,ar-condicionado,2500.0,Eletrodomésticos,2,01/02/2025,5000.0
8411,fogao,1500.0,Eletrodomésticos,4,23/01/2026,6000.0
4303,carregador,100.0,Smartphones e Acessórios,3,20/08/2024,300.0
219,fogao,1500.0,Eletrodomésticos,5,25/02/2024,7500.0
2766,monitor,1500.0,Informática e Periféricos,1,14/09/2024,1500.0
8812,smart tv,4000.0,"TV, Áudio e Vídeo",4,23/03/2024,16000.0
3141,geladeira,5000.0,Eletrodomésticos,4,26/07/2025,20000.0
2335,soundbar,1000.0,"TV, Áudio e Vídeo",4,18/08/2024,4000.0
4853,notebook,4000.0,Informática e Periféricos,4,07/04/2025,16000.0
2623,geladeira,5000.0,Eletrodomésticos,3,05/10/2024,15000.0
4734,smart tv,4000.0,"TV, Áudio e Vídeo",4,30/12/2025,16000.0
4786,fone de ouvido,200.0,Smartphones e Acessórios,4,25/03/2025,800.0
2597,smartwatch,1000.0,Smartphones e Acessórios,5,17/10/2024,5000.0
2981,soundbar,1000.0,"TV, Áudio e Vídeo",3,18/09/2024,3000.0
3629,mouse,100.0,Informática e Periféricos,5,16/10/2024,500.0
3332,smart tv,4000.0,"TV, Áudio e Vídeo",2,04/09/2024,8000.0
3760,chromecast,200.0,"TV, Áudio e Vídeo",4,22/11/2024,800.0
3463,monitor,1500.0,Informática e Periféricos,2,08/10/2025,3000.0
3962,monitor,1500.0,Informática e Periféricos,2,12/03/2024,3000.0
167,smartphone,2000.0,Smartphones e Acessórios,1,03/01/2026,2000.0
7890,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/04/2025,1000.0
9085,notebook,4000.0,Informática e Periféricos,2,19/10/2024,8000.0
5251,mouse,100.0,Informática e Periféricos,4,18/10/2025,400.0
5182,soundbar,1000.0,"TV, Áudio e Vídeo",3,04/05/2025,3000.0
9279,carregador,100.0,Smartphones e Acessórios,1,05/02/2025,100.0
8480,fone de ouvido,200.0,Smartphones e Acessórios,4,21/02/2025,800.0
2572,carregador,100.0,Smartphones e Acessórios,4,02/02/2025,400.0
7120,fone de ouvido,200.0,Smartphones e Acessórios,3,29/11/2024,600.0
9013,smartwatch,1000.0,Smartphones e Acessórios,1,08/03/2024,1000.0
5412,fogao,1500.0,Eletrodomésticos,4,12/08/2024,6000.0
991,chromecast,200.0,"TV, Áudio e Vídeo",5,19/02/2024,1000.0
9293,chromecast,200.0,"TV, Áudio e Vídeo",3,23/09/2025,600.0
8894,smart tv,4000.0,"TV, Áudio e Vídeo",1,11/02/2024,4000.0
5768,fone de ouvido,200.0,Smartphones e Acessórios,2,08/04/2025,400.0
7865,smartwatch,1000.0,Smartphones e Acessórios,3,30/11/2024,3000.0
2014,chromecast,200.0,"TV, Áudio e Vídeo",2,08/12/2024,400.0
4655,geladeira,5000.0,Eletrodomésticos,1,01/01/2025,5000.0
8257,smartphone,2000.0,Smartphones e Acessórios,5,27/03/2025,10000.0
8319,carregador,100.0,Smartphones e Acessórios,2,21/07/2024,200.0
1683,monitor,1500.0,Informática e Periféricos,3,27/05/2025,4500.0
2895,monitor,1500.0,Informática e Periféricos,4,20/02/2025,6000.0
4009,smartphone,2000.0,Smartphones e Acessórios,1,26/11/2025,2000.0
2013,ar-condicionado,2500.0,Eletrodomésticos,3,01/10/2024,7500.0
3418,carregador,100.0,Smartphones e Acessórios,4,15/06/2025,400.0
4360,monitor,1500.0,Informática e Periféricos,2,14/02/2025,3000.0
5382,soundbar,1000.0,"TV, Áudio e Vídeo",1,22/09/2024,1000.0
5507,smartwatch,1000.0,Smartphones e Acessórios,1,09/03/2025,1000.0
1608,fone de ouvido,200.0,Smartphones e Acessórios,4,23/08/2024,800.0
1969,fogao,1500.0,Eletrodomésticos,5,10/06/2025,7500.0
1832,carregador,100.0,Smartphones e Acessórios,5,05/01/2025,500.0
3408,monitor,1500.0,Informática e Periféricos,1,25/08/2025,1500.0
1570,chromecast,200.0,"TV, Áudio e Vídeo",4,29/12/2024,800.0
9670,smartphone,2000.0,Smartphones e Acessórios,1,12/04/2025,2000.0
2870,geladeira,5000.0,Eletrodomésticos,4,23/10/2025,20000.0
2783,mouse,100.0,Informática e Periféricos,3,07/08/2024,300.0
3803,mouse,100.0,Informática e Periféricos,3,14/06/2025,300.0
9273,fone de ouvido,200.0,Smartphones e Acessórios,3,05/10/2025,600.0
7377,geladeira,5000.0,Eletrodomésticos,5,21/05/2025,25000.0
7512,monitor,1500.0,Informática e Periféricos,2,02/06/2025,3000.0
4563,carregador,100.0,Smartphones e Acessórios,2,23/07/2024,200.0
8170,geladeira,5000.0,Eletrodomésticos,3,31/01/2024,15000.0
624,monitor,1500.0,Informática e Periféricos,5,20/08/2024,7500.0
542,smartphone,2000.0,Smartphones e Acessórios,3,16/09/2024,6000.0
2493,ar-condicionado,2500.0,Eletrodomésticos,2,04/11/2025,5000.0
7378,fone de ouvido,200.0,Smartphones e Acessórios,3,04/02/2024,600.0
3424,carregador,100.0,Smartphones e Acessórios,2,06/11/2024,200.0
6920,fogao,1500.0,Eletrodomésticos,3,17/11/2025,4500.0
9267,fogao,1500.0,Eletrodomésticos,2,13/05/2025,3000.0
4905,ar-condicionado,2500.0,Eletrodomésticos,2,04/05/2024,5000.0
6999,smartphone,2000.0,Smartphones e Acessórios,1,31/07/2024,2000.0
8659,smartphone,2000.0,Smartphones e Acessórios,3,11/09/2024,6000.0
9660,smart tv,4000.0,"TV, Áudio e Vídeo",2,28/11/2024,8000.0
3573,carregador,100.0,Smartphones e Acessórios,5,14/11/2024,500.0
1063,smartwatch,1000.0,Smartphones e Acessórios,4,28/11/2025,4000.0
2794,ar-condicionado,2500.0,Eletrodomésticos,1,30/04/2024,2500.0
6977,smartwatch,1000.0,Smartphones e Acessórios,3,05/04/2024,3000.0
9858,smartwatch,1000.0,Smartphones e Acessórios,1,18/10/2024,1000.0
3131,monitor,1500.0,Informática e Periféricos,5,18/10/2024,7500.0
4874,notebook,4000.0,Informática e Periféricos,5,29/07/2024,20000.0
5295,monitor,1500.0,Informática e Periféricos,4,07/10/2024,6000.0
6260,mouse,100.0,Informática e Periféricos,3,04/06/2025,300.0
5081,smartphone,2000.0,Smartphones e Acessórios,3,02/08/2025,6000.0
6387,monitor,1500.0,Informática e Periféricos,3,18/02/2025,4500.0
3728,fone de ouvido,200.0,Smartphones e Acessórios,3,10/08/2024,600.0
9472,notebook,4000.0,Informática e Periféricos,3,22/07/2025,12000.0
6622,fone de ouvido,200.0,Smartphones e Acessórios,1,04/02/2025,200.0
1817,soundbar,1000.0,"TV, Áudio e Vídeo",4,23/02/2025,4000.0
7469,ar-condicionado,2500.0,Eletrodomésticos,3,03/01/2025,7500.0
4837,smartwatch,1000.0,Smartphones e Acessórios,4,24/02/2024,4000.0
1559,geladeira,5000.0,Eletrodomésticos,1,30/04/2024,5000.0
6631,carregador,100.0,Smartphones e Acessórios,2,17/01/2025,200.0
4877,fogao,1500.0,Eletrodomésticos,5,13/01/2025,7500.0
5847,fogao,1500.0,Eletrodomésticos,1,11/05/2025,1500.0
7163,smart tv,4000.0,"TV, Áudio e Vídeo",4,21/10/2025,16000.0
9676,fone de ouvido,200.0,Smartphones e Acessórios,2,07/10/2024,400.0
3851,smart tv,4000.0,"TV, Áudio e Vídeo",1,03/03/2024,4000.0
3585,mouse,100.0,Informática e Periféricos,5,09/07/2024,500.0
4810,carregador,100.0,Smartphones e Acessórios,1,27/04/2025,100.0
4825,fone de ouvido,200.0,Smartphones e Acessórios,2,15/02/2024,400.0
5564,chromecast,200.0,"TV, Áudio e Vídeo",1,02/07/2025,200.0
5039,ar-condicionado,2500.0,Eletrodomésticos,3,12/07/2024,7500.0
4651,monitor,1500.0,Informática e Periféricos,1,16/04/2025,1500.0
6461,mouse,100.0,Informática e Periféricos,3,22/11/2025,300.0
7406,mouse,100.0,Informática e Periféricos,4,12/09/2024,400.0
8204,notebook,4000.0,Informática e Periféricos,3,16/08/2025,12000.0
1860,chromecast,200.0,"TV, Áudio e Vídeo",3,28/11/2025,600.0
8039,smart tv,4000.0,"TV, Áudio e Vídeo",5,20/07/2025,20000.0
3545,smartphone,2000.0,Smartphones e Acessórios,4,31/01/2024,8000.0
4432,smart tv,4000.0,"TV, Áudio e Vídeo",5,17/11/2025,20000.0
4848,mouse,100.0,Informática e Periféricos,5,08/01/2025,500.0
1856,soundbar,1000.0,"TV, Áudio e Vídeo",5,07/11/2024,5000.0
313,chromecast,200.0,"TV, Áudio e Vídeo",3,08/10/2024,600.0
7543,ar-condicionado,2500.0,Eletrodomésticos,4,06/01/2026,10000.0
613,smart tv,4000.0,"TV, Áudio e Vídeo",4,09/08/2025,16000.0
4995,soundbar,1000.0,"TV, Áudio e Vídeo",4,15/05/2024,4000.0
2891,smartwatch,1000.0,Smartphones e Acessórios,5,20/02/2025,5000.0
4313,soundbar,1000.0,"TV, Áudio e Vídeo",2,30/03/2024,2000.0
6351,smartwatch,1000.0,Smartphones e Acessórios,2,04/04/2024,2000.0
2407,mouse,100.0,Informática e Periféricos,5,24/07/2025,500.0
2070,smart tv,4000.0,"TV, Áudio e Vídeo",2,23/02/2025,8000.0
6963,carregador,100.0,Smartphones e Acessórios,2,04/10/2024,200.0
9864,smartphone,2000.0,Smartphones e Acessórios,2,19/11/2025,4000.0
5260,soundbar,1000.0,"TV, Áudio e Vídeo",4,19/11/2025,4000.0
5646,chromecast,200.0,"TV, Áudio e Vídeo",2,02/08/2025,400.0
8930,monitor,1500.0,Informática e Periféricos,1,17/08/2024,1500.0
5266,smart tv,4000.0,"TV, Áudio e Vídeo",2,20/06/2024,8000.0
5171,smart tv,4000.0,"TV, Áudio e Vídeo",2,29/05/2024,8000.0
7193,geladeira,5000.0,Eletrodomésticos,4,26/12/2024,20000.0
502,mouse,100.0,Informática e Periféricos,1,19/04/2024,100.0
8648,geladeira,5000.0,Eletrodomésticos,1,20/08/2024,5000.0
5301,fogao,1500.0,Eletrodomésticos,2,20/07/2024,3000.0
7086,monitor,1500.0,Informática e Periféricos,2,08/01/2025,3000.0
420,soundbar,1000.0,"TV, Áudio e Vídeo",5,22/01/2025,5000.0
3630,fogao,1500.0,Eletrodomésticos,5,04/06/2025,7500.0
97,monitor,1500.0,Informática e Periféricos,3,12/08/2025,4500.0
5004,smartphone,2000.0,Smartphones e Acessórios,1,07/01/2025,2000.0
5914,mouse,100.0,Informática e Periféricos,3,16/11/2024,300.0
2235,chromecast,200.0,"TV, Áudio e Vídeo",1,04/05/2025,200.0
549,ar-condicionado,2500.0,Eletrodomésticos,4,05/10/2024,10000.0
8138,mouse,100.0,Informática e Periféricos,3,24/03/2025,300.0
8665,monitor,1500.0,Informática e Periféricos,2,17/05/2024,3000.0
6884,smart tv,4000.0,"TV, Áudio e Vídeo",5,11/03/2024,20000.0
9254,soundbar,1000.0,"TV, Áudio e Vídeo",2,08/11/2024,2000.0
6320,smartwatch,1000.0,Smartphones e Acessórios,5,23/04/2025,5000.0
6998,soundbar,1000.0,"TV, Áudio e Vídeo",3,09/09/2024,3000.0
7274,carregador,100.0,Smartphones e Acessórios,3,14/04/2025,300.0
4663,smartwatch,1000.0,Smartphones e Acessórios,1,19/03/2024,1000.0
9459,mouse,100.0,Informática e Periféricos,5,29/10/2025,500.0
7987,ar-condicionado,2500.0,Eletrodomésticos,2,14/11/2025,5000.0
2889,chromecast,200.0,"TV, Áudio e Vídeo",1,17/08/2025,200.0
3192,fone de ouvido,200.0,Smartphones e Acessórios,3,22/02/2025,600.0
902,carregador,100.0,Smartphones e Acessórios,5,02/10/2024,500.0
4543,fone de ouvido,200.0,Smartphones e Acessórios,3,01/03/2025,600.0
8883,smartphone,2000.0,Smartphones e Acessórios,3,21/03/2024,6000.0
1126,ar-condicionado,2500.0,Eletrodomésticos,5,27/11/2024,12500.0
8880,soundbar,1000.0,"TV, Áudio e Vídeo",2,24/04/2025,2000.0
1866,chromecast,200.0,"TV, Áudio e Vídeo",4,14/12/2025,800.0
4611,smartwatch,1000.0,Smartphones e Acessórios,3,20/07/2024,3000.0
5530,smart tv,4000.0,"TV, Áudio e Vídeo",5,28/06/2024,20000.0
9135,smartwatch,1000.0,Smartphones e Acessórios,3,17/03/2024,3000.0
6984,monitor,1500.0,Informática e Periféricos,1,07/06/2025,1500.0
404,fogao,1500.0,Eletrodomésticos,1,14/11/2024,1500.0
2263,ar-condicionado,2500.0,Eletrodomésticos,4,18/02/2025,10000.0
4211,smart tv,4000.0,"TV, Áudio e Vídeo",5,05/11/2024,20000.0
1880,monitor,1500.0,Informática e Periféricos,3,30/04/2025,4500.0
4816,monitor,1500.0,Informática e Periféricos,4,01/10/2025,6000.0
1815,notebook,4000.0,Informática e Periféricos,5,08/07/2025,20000.0
4171,chromecast,200.0,"TV, Áudio e Vídeo",2,05/11/2024,400.0
6765,smart tv,4000.0,"TV, Áudio e Vídeo",3,06/06/2024,12000.0
1069,carregador,100.0,Smartphones e Acessórios,5,31/05/2025,500.0
9235,fone de ouvido,200.0,Smartphones e Acessórios,1,05/09/2024,200.0
3512,chromecast,200.0,"TV, Áudio e Vídeo",4,12/04/2025,800.0
6799,monitor,1500.0,Informática e Periféricos,3,24/11/2025,4500.0
3487,smart tv,4000.0,"TV, Áudio e Vídeo",2,06/08/2025,8000.0
9919,smart tv,4000.0,"TV, Áudio e Vídeo",1,13/01/2025,4000.0
3170,ar-condicionado,2500.0,Eletrodomésticos,2,30/08/2024,5000.0
4254,smartwatch,1000.0,Smartphones e Acessórios,2,30/07/2024,2000.0
6149,geladeira,5000.0,Eletrodomésticos,3,26/11/2024,15000.0
8596,soundbar,1000.0,"TV, Áudio e Vídeo",5,05/10/2024,5000.0
2402,smart tv,4000.0,"TV, Áudio e Vídeo",1,23/08/2024,4000.0
6042,monitor,1500.0,Informática e Periféricos,5,20/01/2025,7500.0
1055,carregador,100.0,Smartphones e Acessórios,4,27/04/2025,400.0
3007,soundbar,1000.0,"TV, Áudio e Vídeo",3,31/08/2024,3000.0
207,geladeira,5000.0,Eletrodomésticos,2,31/03/2024,10000.0
1604,smartphone,2000.0,Smartphones e Acessórios,5,29/06/2024,10000.0
1382,chromecast,200.0,"TV, Áudio e Vídeo",5,29/11/2025,1000.0
7181,soundbar,1000.0,"TV, Áudio e Vídeo",4,20/06/2024,4000.0
897,carregador,100.0,Smartphones e Acessórios,5,24/12/2025,500.0
1185,smart tv,4000.0,"TV, Áudio e Vídeo",5,06/12/2025,20000.0
5003,notebook,4000.0,Informática e Periféricos,1,16/10/2025,4000.0
8156,fone de ouvido,200.0,Smartphones e Acessórios,2,31/12/2024,400.0
5827,smartphone,2000.0,Smartphones e Acessórios,5,04/06/2024,10000.0
2896,smart tv,4000.0,"TV, Áudio e Vídeo",5,23/08/2025,20000.0
6410,soundbar,1000.0,"TV, Áudio e Vídeo",2,25/08/2025,2000.0
4692,geladeira,5000.0,Eletrodomésticos,4,12/12/2024,20000.0
9102,monitor,1500.0,Informática e Periféricos,3,29/06/2025,4500.0
8769,geladeira,5000.0,Eletrodomésticos,1,24/09/2024,5000.0
5110,fogao,1500.0,Eletrodomésticos,2,26/07/2025,3000.0
6994,carregador,100.0,Smartphones e Acessórios,3,14/09/2025,300.0
6012,fogao,1500.0,Eletrodomésticos,3,09/08/2025,4500.0
2408,geladeira,5000.0,Eletrodomésticos,1,27/03/2024,5000.0
1989,chromecast,200.0,"TV, Áudio e Vídeo",5,19/09/2024,1000.0
8505,mouse,100.0,Informática e Periféricos,5,26/02/2024,500.0
5214,mouse,100.0,Informática e Periféricos,3,16/11/2024,300.0
3338,chromecast,200.0,"TV, Áudio e Vídeo",3,02/07/2025,600.0
7167,chromecast,200.0,"TV, Áudio e Vídeo",5,18/09/2024,1000.0
6695,chromecast,200.0,"TV, Áudio e Vídeo",1,19/12/2025,200.0
1421,ar-condicionado,2500.0,Eletrodomésticos,1,07/10/2024,2500.0
1390,smartwatch,1000.0,Smartphones e Acessórios,3,28/09/2025,3000.0
6882,notebook,4000.0,Informática e Periféricos,5,16/07/2025,20000.0
5591,smartphone,2000.0,Smartphones e Acessórios,4,21/04/2024,8000.0
883,monitor,1500.0,Informática e Periféricos,2,11/11/2024,3000.0
4924,monitor,1500.0,Informática e Periféricos,3,28/03/2024,4500.0
9400,carregador,100.0,Smartphones e Acessórios,5,04/10/2024,500.0
5811,soundbar,1000.0,"TV, Áudio e Vídeo",1,22/04/2024,1000.0
2684,smartwatch,1000.0,Smartphones e Acessórios,1,07/02/2025,1000.0
5851,carregador,100.0,Smartphones e Acessórios,5,20/12/2025,500.0
6900,fone de ouvido,200.0,Smartphones e Acessórios,4,13/06/2024,800.0
4256,chromecast,200.0,"TV, Áudio e Vídeo",1,29/03/2024,200.0
5488,geladeira,5000.0,Eletrodomésticos,3,02/07/2025,15000.0
1625,notebook,4000.0,Informática e Periféricos,1,25/06/2024,4000.0
9733,carregador,100.0,Smartphones e Acessórios,4,09/09/2024,400.0
6710,carregador,100.0,Smartphones e Acessórios,4,28/11/2025,400.0
7869,carregador,100.0,Smartphones e Acessórios,4,01/12/2025,400.0
8537,geladeira,5000.0,Eletrodomésticos,4,09/05/2025,20000.0
4898,fone de ouvido,200.0,Smartphones e Acessórios,2,28/01/2024,400.0
7532,fogao,1500.0,Eletrodomésticos,5,09/01/2025,7500.0
2572,smartwatch,1000.0,Smartphones e Acessórios,4,12/03/2025,4000.0
1090,carregador,100.0,Smartphones e Acessórios,2,30/03/2024,200.0
1193,mouse,100.0,Informática e Periféricos,5,21/05/2025,500.0
3382,fone de ouvido,200.0,Smartphones e Acessórios,2,07/12/2025,400.0
2492,fogao,1500.0,Eletrodomésticos,4,26/05/2025,6000.0
4536,soundbar,1000.0,"TV, Áudio e Vídeo",5,26/09/2025,5000.0
9687,soundbar,1000.0,"TV, Áudio e Vídeo",3,11/07/2024,3000.0
2238,soundbar,1000.0,"TV, Áudio e Vídeo",5,10/02/2024,5000.0
5985,notebook,4000.0,Informática e Periféricos,2,22/10/2024,8000.0
6581,monitor,1500.0,Informática e Periféricos,4,21/02/2024,6000.0
1734,chromecast,200.0,"TV, Áudio e Vídeo",2,03/03/2024,400.0
2424,monitor,1500.0,Informática e Periféricos,1,11/10/2024,1500.0
9522,smart tv,4000.0,"TV, Áudio e Vídeo",4,27/08/2025,16000.0
7461,smartwatch,1000.0,Smartphones e Acessórios,1,30/09/2024,1000.0
4356,monitor,1500.0,Informática e Periféricos,3,10/04/2024,4500.0
6843,carregador,100.0,Smartphones e Acessórios,5,16/01/2025,500.0
2548,monitor,1500.0,Informática e Periféricos,4,30/03/2024,6000.0
9834,smartphone,2000.0,Smartphones e Acessórios,4,24/02/2025,8000.0
1626,smartphone,2000.0,Smartphones e Acessórios,5,06/04/2025,10000.0
3817,mouse,100.0,Informática e Periféricos,1,26/08/2025,100.0
1867,carregador,100.0,Smartphones e Acessórios,4,19/10/2025,400.0
5065,fone de ouvido,200.0,Smartphones e Acessórios,2,28/11/2024,400.0
5374,chromecast,200.0,"TV, Áudio e Vídeo",2,24/10/2025,400.0
8673,smartwatch,1000.0,Smartphones e Acessórios,5,15/04/2025,5000.0
795,geladeira,5000.0,Eletrodomésticos,2,14/01/2026,10000.0
39,fone de ouvido,200.0,Smartphones e Acessórios,3,23/05/2024,600.0
4778,fone de ouvido,200.0,Smartphones e Acessórios,1,29/12/2024,200.0
8397,notebook,4000.0,Informática e Periféricos,3,20/11/2025,12000.0
6134,chromecast,200.0,"TV, Áudio e Vídeo",1,22/10/2025,200.0
8824,soundbar,1000.0,"TV, Áudio e Vídeo",3,05/07/2024,3000.0
7731,monitor,1500.0,Informática e Periféricos,1,07/05/2024,1500.0
990,fogao,1500.0,Eletrodomésticos,4,13/07/2024,6000.0
2667,soundbar,1000.0,"TV, Áudio e Vídeo",1,29/05/2024,1000.0
4362,geladeira,5000.0,Eletrodomésticos,3,04/03/2025,15000.0
4730,monitor,1500.0,Informática e Periféricos,4,20/03/2024,6000.0
9648,smartwatch,1000.0,Smartphones e Acessórios,2,26/04/2024,2000.0
4021,monitor,1500.0,Informática e Periféricos,1,10/07/2025,1500.0
6371,chromecast,200.0,"TV, Áudio e Vídeo",3,21/08/2024,600.0
2872,mouse,100.0,Informática e Periféricos,1,08/04/2024,100.0
4884,monitor,1500.0,Informática e Periféricos,4,18/08/2024,6000.0
9233,soundbar,1000.0,"TV, Áudio e Vídeo",2,04/07/2025,2000.0
8053,smartphone,2000.0,Smartphones e Acessórios,5,04/03/2024,10000.0
3133,fogao,1500.0,Eletrodomésticos,1,16/08/2024,1500.0
699,notebook,4000.0,Informática e Periféricos,1,29/05/2024,4000.0
5721,fogao,1500.0,Eletrodomésticos,5,11/08/2024,7500.0
9317,monitor,1500.0,Informática e Periféricos,1,28/09/2025,1500.0
2076,monitor,1500.0,Informática e Periféricos,2,27/01/2024,3000.0
6138,notebook,4000.0,Informática e Periféricos,2,11/03/2024,8000.0
7630,chromecast,200.0,"TV, Áudio e Vídeo",5,08/05/2025,1000.0
2857,smart tv,4000.0,"TV, Áudio e Vídeo",5,24/03/2024,20000.0
3944,notebook,4000.0,Informática e Periféricos,1,25/01/2024,4000.0
8906,fone de ouvido,200.0,Smartphones e Acessórios,4,09/12/2025,800.0
2406,notebook,4000.0,Informática e Periféricos,2,07/11/2024,8000.0
792,ar-condicionado,2500.0,Eletrodomésticos,5,03/11/2025,12500.0
1279,fogao,1500.0,Eletrodomésticos,1,21/02/2025,1500.0
4744,ar-condicionado,2500.0,Eletrodomésticos,1,18/09/2025,2500.0
1353,mouse,100.0,Informática e Periféricos,3,22/02/2024,300.0
2735,monitor,1500.0,Informática e Periféricos,4,27/02/2024,6000.0
6743,chromecast,200.0,"TV, Áudio e Vídeo",4,11/06/2025,800.0
4456,chromecast,200.0,"TV, Áudio e Vídeo",3,28/01/2025,600.0
2127,smartphone,2000.0,Smartphones e Acessórios,1,28/10/2024,2000.0
7495,smartphone,2000.0,Smartphones e Acessórios,3,20/05/2024,6000.0
5826,smartwatch,1000.0,Smartphones e Acessórios,2,14/09/2025,2000.0
9339,smart tv,4000.0,"TV, Áudio e Vídeo",4,22/11/2025,16000.0
1950,smartphone,2000.0,Smartphones e Acessórios,1,22/11/2025,2000.0
6521,fogao,1500.0,Eletrodomésticos,3,15/05/2024,4500.0
4151,fogao,1500.0,Eletrodomésticos,1,14/02/2025,1500.0
1008,soundbar,1000.0,"TV, Áudio e Vídeo",3,31/01/2024,3000.0
116,soundbar,1000.0,"TV, Áudio e Vídeo",2,10/01/2025,2000.0
1242,smartwatch,1000.0,Smartphones e Acessórios,2,18/08/2025,2000.0
5402,smartwatch,1000.0,Smartphones e Acessórios,5,10/01/2025,5000.0
308,fone de ouvido,200.0,Smartphones e Acessórios,5,28/06/2024,1000.0
5667,monitor,1500.0,Informática e Periféricos,1,02/06/2025,1500.0
7169,fone de ouvido,200.0,Smartphones e Acessórios,4,28/01/2024,800.0
1018,fogao,1500.0,Eletrodomésticos,5,30/10/2025,7500.0
6368,mouse,100.0,Informática e Periféricos,1,01/02/2024,100.0
7475,geladeira,5000.0,Eletrodomésticos,3,05/08/2025,15000.0
2030,monitor,1500.0,Informática e Periféricos,5,04/10/2024,7500.0
5712,fogao,1500.0,Eletrodomésticos,3,24/05/2024,4500.0
9352,notebook,4000.0,Informática e Periféricos,1,27/09/2025,4000.0
2056,notebook,4000.0,Informática e Periféricos,4,30/06/2024,16000.0
1764,soundbar,1000.0,"TV, Áudio e Vídeo",4,29/04/2024,4000.0
7485,fone de ouvido,200.0,Smartphones e Acessórios,2,30/03/2025,400.0
8912,soundbar,1000.0,"TV, Áudio e Vídeo",5,12/01/2026,5000.0
9604,carregador,100.0,Smartphones e Acessórios,1,21/10/2025,100.0
6256,chromecast,200.0,"TV, Áudio e Vídeo",5,15/03/2025,1000.0
9087,monitor,1500.0,Informática e Periféricos,4,21/06/2025,6000.0
5188,chromecast,200.0,"TV, Áudio e Vídeo",4,20/02/2024,800.0
5,notebook,4000.0,Informática e Periféricos,1,29/12/2025,4000.0
1043,smartphone,2000.0,Smartphones e Acessórios,2,25/11/2024,4000.0
9267,carregador,100.0,Smartphones e Acessórios,5,09/10/2024,500.0
4545,fone de ouvido,200.0,Smartphones e Acessórios,3,05/12/2024,600.0
603,notebook,4000.0,Informática e Periféricos,5,17/11/2025,20000.0
9976,monitor,1500.0,Informática e Periféricos,3,26/05/2024,4500.0
6805,smart tv,4000.0,"TV, Áudio e Vídeo",3,15/08/2024,12000.0
7719,monitor,1500.0,Informática e Periféricos,4,11/10/2024,6000.0
